,Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic
227,Chardonnay (Signature) 2018,3.8,280,20.46,Australia / Western Australia / South West Australia / Margaret River,Robert Oatley,Australian Chardonnay,12.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",52.8039,46.29526972,9.05,53.555
228,Henry's Seven 2020,4.0,227,53.99,Australia / South Australia / Barossa,Henschke,Australian Rhône Blend Red,14.5,"Shiraz/Syrah, Grenache, Viognier, Mataro","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,44.36,7.56,43.11
229,Moritz Syrah 2011,4.0,27,84.41,Australia / South Australia,Clarendon Hills,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.36,45.72,21.56,41.85
230,Estate Sémillon - Sauvignon Blanc 2018,3.8,37,14.99,Australia / South Eastern Australia,Beelgara,,13.79454297,,[],61.73,46.29526972,9.05,53.555
231,Samuel's Collection Bush Vine Grenache 2019,3.9,236,16.14,Australia / South Australia / Barossa,Yalumba,,13.79454297,,[],61.73,46.29526972,9.05,53.555
232,Henry’s Drive Shiraz 2003,4.1,54,49.0,Australia / South Australia / Limestone Coast / Padthaway,Vintage Longbottom,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,46.29,23.68,40.84
233,Sémillon 2019,3.8,33,31.58,Australia / New South Wales / Hunter Valley,Margan,,13.79454297,,[],61.73,46.29526972,9.05,53.555
234,The Maitre d'Cabernet Sauvignon 2014,4.2,496,25.94,Australia / South Australia / Fleurieu / McLaren Vale,Mollydooker,Australian Cabernet Sauvignon,15.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",70.24,56.32,13.1,53.5
235,Mclaren Parish Vineyard Shiraz 2018,3.8,493,23.74,Australia / South Australia,Nugan,Australian Shiraz,14.5,Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.34,47.74,22.38,43.74
236,Summertown Blanc 2019,3.8,31,32.99,Australia / South Australia / Mount Lofty Ranges / Adelaide Hills,Gentle Folk Wine,Australian Sauvignon Blanc,13.79454297,,"['Shellfish', 'Vegetarian', 'Goat cheese']",42.7244,46.29526972,9.05,53.555
237,Sexy Beast Cabernet Sauvignon 2012,3.9,446,26.7,Australia / South Australia / Fleurieu / McLaren Vale,Two Hands,Australian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Poultry']",67.93,56.53,10.92,54.68
238,Andrew Mcpherson's The Full Fifteen 2020,4.0,746,10.59,Australia / New South Wales,McPherson,Australian Cabernet - Shiraz,13.79454297,,"['Beef', 'Lamb', 'Poultry']",85.0,46.85,8.92,43.09
239,Harem La Syrah 2016,3.9,78,25.0,Australia / Victoria / Port Phillip / Yarra Valley,Jamsheed,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",82.48,52.48,21.9,47.71
240,Moscato Rosé 2017,4.0,77,13.99,Australia / Victoria,Innocent Bystander,,13.79454297,,[],61.73,46.29526972,9.05,53.555
241,Prelude Vineyards Cabernet Sauvignon 2018,3.9,151,38.54,Australia / Western Australia / South West Australia / Margaret River,Leeuwin Estate,Australian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Poultry']",64.65,54.86,4.2,52.29
242,Isolation Ridge Vineyard Riesling 2017,4.0,82,29.99,Australia / Western Australia / South West Australia / Great Southern / Frankland River,Frankland Estate,Australian Riesling,12.8,100 Riesling,"['Pork', 'Shellfish', 'Poultry', 'Appetizers and snacks', 'Cured Meat']",43.352,46.29526972,9.05,53.555
243,Le Secateur Shiraz 2018,4.1,284,28.59,Australia / South Australia / Barossa / Barossa Valley,Hewitson,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,42.32,28.11,41.55
244,PN - Pinot Noir 2016,4.0,73,34.99,Australia / South Australia / Mount Lofty Ranges / Adelaide Hills,Vinteloper,Australian Pinot Noir,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",37.2,8.09,11.23,50.73
245,Bin 311 Chardonnay 2016,3.8,264,39.99,Australia / New South Wales / Southern New South Wales / Tumbarumba,Penfolds,Australian Chardonnay,13.79454297,,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",52.9366,46.29526972,9.05,53.555
246,Shotfire Shiraz 2018,3.8,606,19.99,Australia / South Australia / Barossa,Thorn-Clarke,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.21,19.65,43.26
247,RS19 Riesling 2017,4.0,52,33.0,Australia / Victoria / Central Victoria / Strathbogie Ranges,Mac Forbes,Australian Riesling,10.5,100 Riesling,"['Pork', 'Shellfish', 'Poultry', 'Appetizers and snacks', 'Cured Meat']",41.0733,46.29526972,9.05,53.555
248,E & E Black Pepper Shiraz 2014,4.4,216,59.98,Australia / South Australia / Barossa / Barossa Valley,Barossa Valley Estate,Australian Shiraz,15.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,44.55,21.42,42.65
249,Plexus Red 2017,4.1,401,45.82,Australia / South Australia / Barossa / Barossa Valley,John Duval,Australian Rhône Blend Red,14.0,"Mourvedre, Grenache","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,43.74,9.25,43.42
250,Valley Floor Shiraz 2014,4.1,574,32.99,Australia / South Australia / Barossa,Langmeil,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,45.86,20.32,43.07
251,The Verdict Cabernet Sauvignon 2014,4.0,238,17.09,Australia / Victoria,Shinas Estate,Australian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Poultry']",70.22,52.4,7.33,54.72
252,Stonehorse Shiraz 2017,3.9,267,26.99,Australia / South Australia / Barossa / Barossa Valley,Kaesler,Australian Shiraz,15.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.04,44.21,22.1,41.95
253,Patchwork Shiraz 2017,3.8,324,8.99,Australia / South Australia / Barossa,Yalumba,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.84,21.9,43.67
254,Old Vines Cinsault 2021,3.8,30,12.5,Australia / Wine of Australia,Whale Route Vineyards,,13.79454297,,[],61.73,46.29526972,9.05,53.555
255,NDV Amphora Project Nero d'Avola 2016,3.9,122,39.0,Australia / South Australia / Fleurieu / McLaren Vale,Brash Higgins,,13.79454297,,[],61.73,46.29526972,9.05,53.555
256,Rufus Stone Heathcote Shiraz 2016,3.8,373,24.5,Australia / Victoria / Central Victoria / Heathcote,Tyrrell's,Australian Shiraz,14.7,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,46.85,17.97,44.59
257,The Cigar Cabernet Sauvignon 2018,4.1,147,34.24,Australia / South Australia / Limestone Coast / Coonawarra,Yalumba,Australian Cabernet Sauvignon,14.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",67.52,56.08,7.91,54.17
258,Woodcutter's Shiraz 2012,3.8,1483,21.35,Australia / South Australia / Barossa / Barossa Valley,Torbreck,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.04,22.31,42.54
259,Two Left Feet Red Blend 2019,4.1,715,27.99,Australia / South Australia / Fleurieu / McLaren Vale,Mollydooker,,13.79454297,,[],61.73,46.29526972,9.05,53.555
260,Leston Shiraz 2016,3.9,87,43.0,Australia / Western Australia / South West Australia / Margaret River,Howard Park,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",82.72,44.04,17.82,42.65
261,Estate Chardonnay 2015,4.0,74,34.98,Australia / Victoria / Port Phillip / Mornington Peninsula,Kooyong,Australian Chardonnay,13.79454297,,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",54.4172,46.29526972,9.05,53.555
262,Scarlet Runner Shiraz 2017,3.9,236,22.99,Australia / South Australia / Fleurieu / McLaren Vale,Spring Seed,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",82.52,46.45,14.9,46.93
263,Hard Chard 2020,3.8,1662,9.95,Australia / South Eastern Australia,19 Crimes,Australian Chardonnay,13.0,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",58.3962,46.29526972,9.05,53.555
264,The Uprising Red 2021,4.0,445,9.99,Australia / South Eastern Australia,19 Crimes,Australian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Poultry']",68.41,55.08,20.99,53.9
265,Bugalugs Shiraz 2020,4.0,51,21.99,Australia / South Australia / Barossa,Tim Smith,Australian Shiraz,14.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,40.59,19.82,43.15
266,Bin 28 Shiraz 2015,4.1,3691,26.99,Australia / South Australia / Barossa / Barossa Valley,Penfolds,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,46.42,20.04,42.9
267,The Ripper Shiraz 2015,3.8,245,15.99,Australia / Western Australia,Hope Estate,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,46.63,19.42,44.53
268,Bishop Shiraz 2017,4.0,753,30.39,Australia / South Australia / Barossa / Barossa Valley,Glaetzer,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,48.26,22.28,43.24
269,Max's Cabernet Sauvignon 2019,3.8,572,21.99,Australia / South Australia,Penfolds,Australian Cabernet Sauvignon,14.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",68.33,55.45,7.89,53.45
270,Shiraz 2017,3.8,32,18.99,Australia / Victoria / Western Victoria / Pyrenees,Taltarni,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.63,14.7,42.94
271,The Scooter Merlot 2018,4.0,276,27.99,Australia / South Australia / Fleurieu / McLaren Vale,Mollydooker,Australian Merlot,15.5,100 Merlot,"['Beef', 'Lamb', 'Veal']",68.87,19.9,10.18,10.45
272,Mt Savagnin 2018,3.9,86,31.09,Australia / South Australia / Fleurieu / McLaren Vale,Yetti And The Kokonut,,13.79454297,,[],61.73,46.29526972,9.05,53.555
273,Max's Shiraz 2018,3.9,1062,27.99,Australia / South Australia,Penfolds,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.57,45.52,19.5,42.86
274,The Holy Trinity Red Blend 2012,3.9,357,24.84,Australia / South Australia / Barossa,Grant Burge,Australian Rhône Blend Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,46.44,11.74,45.48
275,Henry’s Drive Shiraz 2012,3.8,102,49.0,Australia / South Australia / Limestone Coast / Padthaway,Vintage Longbottom,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,46.29,23.68,40.84
276,Moscato 2016,4.0,190,21.27,Australia / South Australia / Barossa / Barossa Valley,Christobel's,,13.79454297,,[],61.73,46.29526972,9.05,53.555
277,Lieu dit Malakoff Shiraz 2017,3.9,194,50.99,Australia / Victoria / Western Victoria / Pyrenees,Domaine Terlato & Chapoutier,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",83.39,49.77,17.95,45.84
278,Grand Barossa Shiraz 2018,4.1,2145,12.99,Australia / South Australia / Barossa,Château Tanunda,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.31,44.25,20.21,42.27
279,Narrow Road Vineyard Shiraz - Cabernet 2018,4.4,54,34.99,Australia / South Australia / Barossa / Barossa Valley,Schild Estate,Australian Cabernet - Shiraz,14.5,"Shiraz/Syrah, Cabernet Sauvignon",[],61.73,46.29526972,9.05,53.555
280,Baby Bush Mourvèdre 2017,3.8,313,28.09,Australia / South Australia / Barossa / Barossa Valley,Hewitson,,13.79454297,,[],61.73,46.29526972,9.05,53.555
281,The Maitre d'Cabernet Sauvignon 2020,4.0,59,25.94,Australia / South Australia / Fleurieu / McLaren Vale,Mollydooker,Australian Cabernet Sauvignon,16.0,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",70.23,56.28,13.08,53.49
282,Red Silk Shiraz 2017,3.8,33,18.99,Australia / South Australia / Fleurieu / McLaren Vale,Oliverhill,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.14,20.18,42.58
283,Shiraz 2016,3.8,115,35.99,Australia / South Australia / Barossa / Barossa Valley,Powell & Son,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.48,20.06,42.58
284,Tangerine Dream 2020,3.8,121,32.0,Australia / South Australia / Barossa,Smallfry,Australian Riesling,13.79454297,,"['Pork', 'Shellfish', 'Poultry', 'Appetizers and snacks', 'Cured Meat']",42.5803,46.29526972,9.05,53.555
285,Sexy Beast Cabernet Sauvignon 2020,4.0,180,26.99,Australia / South Australia / Fleurieu / McLaren Vale,Two Hands,Australian Cabernet Sauvignon,14.1,Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",67.93,56.53,10.92,54.68
286,Spring Fever Chardonnay 2017,3.8,210,19.0,Australia / South Australia / Barossa,Langmeil,Australian Chardonnay,13.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",53.2667,46.29526972,9.05,53.555
287,Los Companeros Shiraz - Tempranillo 2018,3.9,115,19.1,Australia / South Australia / Mount Lofty Ranges / Clare Valley,Pikes,,13.79454297,,[],61.73,46.29526972,9.05,53.555
288,Hangin' Snakes Shiraz - Viognier 2017,4.0,311,26.5,Australia / South Australia / Barossa,Langmeil,Australian Syrah - Viognier,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",79.29,38.92,18.83,53.88
289,Shiraz - Cabernet 2019,3.8,137,14.99,Australia / South Australia / Limestone Coast / Padthaway,Jip Jip Rocks,Australian Cabernet - Shiraz,13.79454297,,"['Beef', 'Lamb', 'Poultry']",85.0,50.48,8.45,44.86
290,M3 Chardonnay 2016,3.9,393,37.99,Australia / South Australia / Mount Lofty Ranges / Adelaide Hills,Shaw + Smith,Australian Chardonnay,13.0,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",54.0862,46.29526972,9.05,53.555
291,Shiraz 2013,3.9,50,23.98,Australia / Victoria / Western Victoria / Pyrenees,Taltarni,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.63,14.7,42.94
292,Art Series Shiraz 2016,3.9,339,37.98,Australia / Western Australia / South West Australia / Margaret River,Leeuwin Estate,Australian Shiraz,14.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",82.7,44.43,17.52,44.49
293,Chocolate Factory Shiraz 2018,3.9,689,21.49,Australia / South Australia / Fleurieu / McLaren Vale,Zonte's Footstep,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,46.07,16.96,44.91
294,Lieu dit Malakoff Shiraz 2011,3.9,292,50.99,Australia / Victoria / Western Victoria / Pyrenees,Domaine Terlato & Chapoutier,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",83.39,49.77,17.95,45.84
295,Menagerie of the Barossa Grenache - Shiraz - Mataro 2019,3.9,46,21.49,Australia / South Australia / Barossa / Barossa Valley,Dandelion Vineyards,Australian Rhône Blend Red,14.5,"Shiraz/Syrah, Grenache, Mataro","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,43.01,6.12,43.25
296,Cabernet Sauvignon 2012,3.8,420,34.98,Australia / Western Australia / South West Australia / Margaret River,Vasse Felix,Australian Cabernet Sauvignon,14.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",66.54,56.88,6.02,54.0
297,The Scooter Merlot 2019,3.9,105,27.99,Australia / South Australia / Fleurieu / McLaren Vale,Mollydooker,Australian Merlot,15.0,100 Merlot,"['Beef', 'Lamb', 'Veal']",68.86,19.81,10.28,10.47
298,The Ball Buster 2018,4.1,241,21.84,Australia / South Australia / Barossa / Barossa Valley,Tait,,13.79454297,,[],61.73,46.29526972,9.05,53.555
299,Roxanne The Razor NDM 2021,3.9,116,24.99,Australia / South Australia / Lower Murray / Riverland,Delinquente,,13.79454297,,[],61.73,46.29526972,9.05,53.555
300,Double Barrel Shiraz 2019,4.0,524,13.99,Australia / South Australia / Barossa,Jacob's Creek,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,42.96,20.42,42.71
301,Shiraz 2005,4.1,68,38.25,Australia / South Australia / Barossa,Elderton,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",83.72,46.91,22.84,44.32
302,Phoenix Cabernet Sauvignon 2019,3.8,958,12.99,Australia / South Australia / Limestone Coast / Coonawarra,Penley Estate,Australian Cabernet Sauvignon,14.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",67.05,59.65,4.78,54.27
303,The Ball Buster 2017,4.1,450,20.99,Australia / South Australia / Barossa / Barossa Valley,Tait,,13.79454297,,[],61.73,46.29526972,9.05,53.555
304,Blacksmith Cabernet Sauvignon 2016,4.1,263,38.5,Australia / South Australia / Barossa,Langmeil,Australian Cabernet Sauvignon,14.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",66.93,52.85,7.97,52.92
305,The Verdict Cabernet Sauvignon 2013,3.9,173,17.09,Australia / Victoria,Shinas Estate,Australian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Poultry']",70.22,52.4,7.33,54.72
306,Prelude Vineyards Chardonnay 2019,3.9,204,34.99,Australia / Western Australia / South West Australia / Margaret River,Leeuwin Estate,Australian Chardonnay,13.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",54.0391,46.29526972,9.05,53.555
307,Samuel's Collection Bush Vine Grenache 2018,3.8,777,16.14,Australia / South Australia / Barossa,Yalumba,,13.79454297,,[],61.73,46.29526972,9.05,53.555
308,S-BLOCK Shiraz 2015,4.0,36,29.0,Australia / Victoria / Western Victoria / Pyrenees,Domaine Terlato & Chapoutier,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",83.7,43.56,14.55,40.93
309,Bush Block Zinfandel 2015,4.1,55,24.99,Australia / South Australia / Barossa / Barossa Valley,Groom,,13.79454297,,[],61.73,46.29526972,9.05,53.555
310,Prelude Vineyards Chardonnay 2018,3.9,415,34.99,Australia / Western Australia / South West Australia / Margaret River,Leeuwin Estate,Australian Chardonnay,13.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",54.0391,46.29526972,9.05,53.555
311,Texture like Sun Sector Red 2017,3.9,97,34.99,Australia / South Australia / Mount Lofty Ranges / Adelaide Hills,Ochota Barrels,,13.79454297,,[],61.73,46.29526972,9.05,53.555
312,Stonehorse Shiraz 2017,3.9,267,26.99,Australia / South Australia / Barossa / Barossa Valley,Kaesler,Australian Shiraz,15.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.04,44.21,22.1,41.95
313,Barossa Valley Cabernet Sauvignon 2016,3.9,193,16.99,Australia / South Australia / Barossa / Barossa Valley,Schild Estate,Australian Cabernet Sauvignon,14.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",69.12,52.56,7.54,52.7
314,Filsell Shiraz 2013,4.0,276,30.0,Australia / South Australia / Barossa,Grant Burge,Australian Shiraz,14.0,Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,46.38,21.22,43.32
315,Nest Egg Chardonnay 2015,4.2,29,25.0,Australia / South Australia / Mount Lofty Ranges / Adelaide Hills,Bird In Hand,Australian Chardonnay,13.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",48.8204,46.29526972,9.05,53.555
316,Julius 2021,3.9,32,37.99,Australia / South Australia / Barossa / Eden Valley,Henschke,Australian Riesling,13.0,100 Riesling,"['Pork', 'Shellfish', 'Poultry', 'Appetizers and snacks', 'Cured Meat']",43.1536,46.29526972,9.05,53.555
317,Pride of the Fleurieu Cabernet Sauvignon 2018,3.8,94,21.98,Australia / South Australia / Fleurieu,Dandelion Vineyards,Australian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Poultry']",68.15,52.87,8.0,53.22
318,Flint Rock Shiraz 2017,3.9,101,25.99,Australia / Western Australia / South West Australia / Great Southern,Howard Park,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",73.65,43.15,20.22,43.24
319,Killerman's Run Grenache - Shiraz - Mataro 2018,3.8,218,22.83,Australia / South Australia / Mount Lofty Ranges / Clare Valley,Kilikanoon,Australian Rhône Blend Red,14.5,"Shiraz/Syrah, Grenache, Mataro","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,43.45,8.6,42.54
320,Premium Cuvée N.V.,3.8,3984,22.79,Australia / Tasmania,Jansz,,13.79454297,,[],61.73,46.29526972,9.05,53.555
321,Sexy Beast Cabernet Sauvignon 2019,3.9,1268,26.99,Australia / South Australia / Fleurieu / McLaren Vale,Two Hands,Australian Cabernet Sauvignon,13.8,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",67.93,56.58,10.87,54.68
322,Antique Tawny N.V.,4.2,199,20.99,Australia / South Australia,Yalumba,,13.79454297,,[],61.73,46.29526972,9.05,53.555
323,Blanc de Noir 2020,4.0,33,19.5,Australia / South Australia / Barossa / Barossa Valley,Hentley Farm,,13.79454297,,[],61.73,46.29526972,9.05,53.555
324,Bin No 1 Shiraz 2017,3.8,428,24.99,Australia / Victoria / Western Victoria,Best's,Australian Shiraz,13.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",81.62,44.98,19.25,43.81
325,Rufus Stone Heathcote Shiraz 2018,3.9,230,21.5,Australia / Victoria / Central Victoria / Heathcote,Tyrrell's,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,46.85,17.97,44.59
326,Bullets Before Cannonballs 2018,3.9,58,19.96,Australia / South Australia / Lower Murray / Riverland,Ricca Terra,,13.79454297,,[],61.73,46.29526972,9.05,53.555
327,Gorgeous Grenache No. 1 2020,3.8,99,16.14,Australia / South Australia,Thistledown,,13.79454297,,[],61.73,46.29526972,9.05,53.555
328,Red Blend (Batch No. 2 & 6) 2018,4.1,316,12.99,Australia / South Eastern Australia,Gentleman's Collection,,13.79454297,,[],61.73,46.29526972,9.05,53.555
329,Shiraz 2018,3.8,203,18.99,Australia / South Australia / Fleurieu / McLaren Vale,Thomas Goss,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,49.22,20.21,44.79
330,AAA Shiraz - Grenache 2017,4.0,497,18.04,Australia / South Australia / Fleurieu / McLaren Vale,Paxton,,13.79454297,,[],61.73,46.29526972,9.05,53.555
331,Mr. Black's Concoction Shiraz 2012,3.8,84,16.96,Australia / South Australia / Barossa / Barossa Valley,Small Gully,Australian Shiraz,15.9,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,49.16,19.9,42.45
332,Springflat Shiraz 2001,4.0,36,36.99,Australia / Victoria / Central Victoria / Heathcote,Wild Duck Creek Estate,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.92,46.43,22.98,42.6
333,Shiraz - Cabernet (Mountain Estate) 2018,3.8,103,18.17,Australia / New South Wales / Central Ranges,Inkberry,Australian Cabernet - Shiraz,13.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",85.0,47.43,8.16,44.5
334,Shiraz - Cabernet Sauvignon - Cabernet Franc JSM 2018,3.9,29,19.99,Australia / South Australia / Fleurieu / McLaren Vale,Fox Creek,,13.79454297,,[],61.73,46.29526972,9.05,53.555
335,The Boxer Shiraz 2016,4.1,3756,38.0,Australia / South Australia / Fleurieu / McLaren Vale,Mollydooker,Australian Shiraz,16.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.06,22.26,42.96
336,Winemaker's Selection Shiraz 2019,3.8,29,37.0,Australia / New South Wales / Hunter Valley,Audrey Wilkinson,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,43.83,14.26,44.5
337,Springvale Riesling 2017,3.9,348,36.99,Australia / South Australia / Mount Lofty Ranges / Clare Valley,Grosset,Australian Riesling,13.79454297,,"['Pork', 'Shellfish', 'Poultry', 'Appetizers and snacks', 'Cured Meat']",44.1657,46.29526972,9.05,53.555
338,Miss Harry 2018,3.8,153,23.25,Australia / South Australia / Barossa / Barossa Valley,Hewitson,Australian Rhône Blend Red,14.0,"Shiraz/Syrah, Grenache, Mourvedre","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",83.83,44.45,9.99,44.48
339,Max's Shiraz - Cabernet 2018,3.9,1207,16.95,Australia / South Australia,Penfolds,Australian Cabernet - Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Poultry']",85.0,47.68,8.05,44.07
340,The Warden (Reserve) 2016,3.8,2753,21.99,Australia / South Eastern Australia,19 Crimes,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,42.81,11.53,43.28
341,Fresh A. F. 2021,4.0,94,24.99,Australia / South Australia / Lower Murray / Riverland,Unico Zelo,,13.79454297,,[],61.73,46.29526972,9.05,53.555
342,The Scooter Merlot 2016,4.0,629,27.99,Australia / South Australia / Fleurieu / McLaren Vale,Mollydooker,Australian Merlot,15.0,100 Merlot,"['Beef', 'Lamb', 'Veal']",68.86,19.81,10.28,10.47
343,Two Left Feet Red Blend 2020,4.0,112,27.99,Australia / South Australia / Fleurieu / McLaren Vale,Mollydooker,,13.79454297,,[],61.73,46.29526972,9.05,53.555
344,Grand Barossa Shiraz 2019,3.9,1515,20.99,Australia / South Australia / Barossa,Château Tanunda,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.31,44.25,20.21,42.27
345,Baby Bush Mourvèdre 2019,3.9,67,28.99,Australia / South Australia / Barossa / Barossa Valley,Hewitson,,13.79454297,,[],61.73,46.29526972,9.05,53.555
