,Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic
244,Godello 2017,3.8,53,14.75,Spain / Galicia / Monterrei,Terras do Cigarrón,,13.79454297,,[],61.73,46.29526972,9.05,53.555
245,Laurentia 2018,3.8,797,23.25,Spain / Catalunya / Priorat,Cellers Unió,Spanish Priorat Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",75.47,50.22,2.37,53.16
246,Hito Rosado 2020,3.8,124,19.99,Spain / Castilla y León / Ribera del Duero,Cepa 21,,13.79454297,,[],61.73,46.29526972,9.05,53.555
247,Reserva 2018,4.1,1089,30.98,Spain / Rioja,Muga,Spanish Rioja Red,14.0,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",65.67,62.39,10.23,61.36
248,Tragolargo Moscatel - Malvasia 2021,3.9,168,24.0,Spain / Valencia / Alicante,Vinessens - Casa Balaguer,,13.79454297,,[],61.73,46.29526972,9.05,53.555
249,Dominio de Valdelacasa Cosecha 2010,3.8,367,19.99,Spain / Castilla y León / Toro,Bodegas Frontaura,Spanish Toro Red,14.0,100 Tinta de toro,"['Beef', 'Lamb', 'Game (deer, venison)']",74.95,50.93,9.46,35.17
250,Ultreia Saint Jacques Mencía 2019,3.9,922,17.94,Spain / Castilla y León / Bierzo,Raúl Pérez,Spanish Mencia,14.5,100 Mencia,"['Veal', 'Game (deer, venison)', 'Poultry']",52.69,42.91,4.71,65.41
251,Celeste Crianza 2017,3.9,4755,17.94,Spain / Castilla y León / Ribera del Duero,Pago del Cielo,Spanish Ribera Del Duero Red,14.5,100 Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",64.82,54.25,8.02,60.93
252,Efecte Classic Penedès Brut Reserva 2016,3.9,134,17.0,Spain / Catalunya / Penedès,Albet i Noya,Spanish Sparkling,12.0,"Chardonnay, Macabeo, Parellada","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",42.46,46.29526972,9.05,47.93
253,Naia 2017,3.8,592,12.09,Spain / Castilla y León / Rueda,Naia,Spanish Verdejo,13.5,100 Verdejo,"['Pork', 'Shellfish', 'Vegetarian', 'Cured Meat']",22.55,46.29526972,21.49,52.93
254,Mucho Más Blanco N.V.,4.0,9546,14.99,Spain / Castilla,Félix Solís,,13.79454297,,[],61.73,46.29526972,9.05,53.555
255,Ribera del Duero 2018,4.2,8866,29.99,Spain / Castilla y León / Ribera del Duero,Emilio Moro,Spanish Ribera Del Duero Red,14.5,100 Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",64.95,54.48,10.63,60.67
256,Cabriola 2017,3.9,229,17.99,Spain / Aragón,Borsao Bodegas,Spanish Red,15.5,100 Grenache,"['Beef', 'Pasta', 'Veal', 'Poultry']",64.16,46.47,22.1,47.08
257,Clos d'en Ferran 2017,4.2,61,38.99,Spain / Catalunya / Priorat,Rolland & Galarreta 'R&G',Spanish Priorat Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",77.59,57.97,3.18,58.25
258,Xiloca Garnacha 2019,3.9,166,11.99,Spain / Aragón / Calatayud,Bodega Sommos,Spanish Grenache,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,37.48,4.81,43.24
259,Maruxa Mencia 2018,3.8,133,15.95,Spain / Galicia / Valdeorras,Bodegas Virgen de Galir,Spanish Mencia,13.79454297,,"['Veal', 'Game (deer, venison)', 'Poultry']",54.23,39.02,7.57,66.62
260,Mas Donís Old Vines 2017,3.8,481,14.99,Spain / Catalunya / Tarragona / Montsant,Celler de Capçanes,Spanish Montsant Red,14.0,"Shiraz/Syrah, Cariñena, Grenache","['Beef', 'Pasta', 'Lamb']",76.03,49.92,5.76,53.62
261,Petit Pissarres 2017,3.9,612,28.99,Spain / Catalunya / Priorat,Costers del Priorat,Spanish Priorat Red,14.5,100 Garnacha,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",79.78,47.95,8.32,52.86
262,Las Gravas 2016,4.0,256,39.94,Spain / Murcia / Jumilla,Casa Castillo,Spanish Rhône Blend Red,14.5,"70 Monastrell, 15 Shiraz/Syrah, 15 Garnacha","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",84.85,61.51,10.59,66.47
263,Rioja Reserva 2014,3.9,7339,16.99,Spain / Rioja,Ondarre,Spanish Rioja Red,13.5,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",63.88,60.47,6.97,60.27
264,Cava Reserva Brut 2018,4.1,197,22.99,Spain / Cava,Avinyó,Spanish Cava,12.0,Parellada,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif', 'Cured Meat']",41.97,46.29526972,9.05,59.83
265,Parada de Atauta 2010,3.9,334,21.09,Spain / Castilla y León / Ribera del Duero,Dominio de Atauta,Spanish Ribera Del Duero Red,13.5,100 Tinto Fino,"['Beef', 'Lamb', 'Game (deer, venison)']",64.15,57.63,11.74,60.55
266,Fincas de la Villa Rioja Crianza 2018,3.8,592,15.0,Spain / Rioja,Muriel,Spanish Rioja Red,13.5,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",60.91,60.06,9.33,60.66
267,Art Series Reserva 2015,3.8,2050,11.97,Spain / Rioja,Campo Viejo,Spanish Rioja Red,13.79454297,,[],61.73,46.29526972,9.05,53.555
268,Fincas de la Villa Reserva 2016,3.9,58,21.99,Spain / Rioja,Muriel,Spanish Rioja Red,13.5,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",61.63,64.11,3.9,64.02
269,Pago de los Balagueses Syrah 2017,4.0,556,27.99,Spain / Valencia / Utiel-Requena,Vegalfaro,Spanish Syrah,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",67.44,59.11,8.54,45.73
270,Reserva 2013,3.8,243,19.99,Spain / Rioja,Montecillo,Spanish Rioja Red,13.5,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",62.49,59.56,2.48,61.09
271,Tarima Hill Old Vines Monastrell 2018,3.9,108,17.49,Spain / Valencia / Alicante,Volver,Spanish Monastrell,15.0,100 Monastrell,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",59.55,69.08,8.97,55.08
272,Carrasviñas Rueda Verdejo 2020,3.9,511,18.33,Spain / Castilla y León / Rueda,Bodegas Félix Lorenzo Cachazo,Spanish Verdejo,13.2,100 Verdejo,"['Pork', 'Shellfish', 'Vegetarian', 'Cured Meat']",27.42,46.29526972,22.0,50.48
273,La Canya Mas Pellisser 2019,3.8,41,33.99,Spain / Vino de España,Oriol Artigas,,13.79454297,,[],61.73,46.29526972,9.05,53.555
274,Valtuille 2019,4.0,99,14.69,Spain / Castilla y León / Bierzo,César Márquez,Spanish Mencia,13.79454297,,"['Veal', 'Game (deer, venison)', 'Poultry']",53.24,40.68,9.05,55.09
275,Covello Albariño 2015,3.9,34,21.5,Spain / Galicia / Rías Baixas,Lo Nuevo,Spanish Albariño,13.79454297,,"['Pasta', 'Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",61.73,46.29526972,77.18,56.68
276,Verdejo Blanco 2018,3.8,134,15.99,Spain / Castilla y León / Rueda,Marqués de Irún,Spanish Verdejo,13.79454297,,"['Pork', 'Shellfish', 'Vegetarian', 'Cured Meat']",24.85,46.29526972,22.9,53.22
277,MR (Mountain Wine) 2014,3.9,203,36.99,Spain / Andalucía / Málaga,Telmo Rodriguez,,13.79454297,,[],61.73,46.29526972,9.05,53.555
278,Gratallops (Vi di la Vila) 2016,3.9,200,20.95,Spain / Catalunya / Priorat,Black Slate,Spanish Priorat Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.36,8.61,54.8
279,Rioja Gran Reserva 2014,4.2,846,24.56,Spain / Rioja,Marqués de Cáceres,Spanish Rioja Red,14.0,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",66.39,62.83,7.87,60.44
280,Zerrán Tinto 2015,4.0,115,12.87,Spain / Catalunya / Tarragona / Montsant,Ordóñez,Spanish Montsant Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",79.08,51.35,4.06,56.52
281,Rioja Crianza 2019,4.0,133,27.99,Spain / Rioja / Rioja Alavesa,Ostatu,Spanish Rioja Red,14.9,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",61.93,63.14,8.26,61.15
282,50 Aniversario Edición Especial Reserva 2015,4.1,82,34.99,Spain / Rioja,El Coto,Spanish Rioja Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",65.53,68.0,1.22,64.31
283,Predicador Rioja 2014,3.9,1082,26.06,Spain / Rioja,Bodega Contador (Benjamín Romeo),Spanish Rioja Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",65.3,62.53,12.5,59.35
284,Depadre 2013,4.3,31,36.0,Spain / Rioja,San Prudencio,Spanish Rioja Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",69.64,67.35,4.61,65.7
285,Altos de la Hoya Monastrell 2019,3.9,296,14.99,Spain / Murcia / Jumilla,Olivares,Spanish Monastrell,14.5,100 Mourvedre,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",58.75,70.81,10.34,55.51
286,GR-10 Tinto 2018,3.8,261,24.99,Spain / Madrid,4 Monos,Spanish Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",59.26,45.06,8.54,56.41
287,El Oso Y La Alemana Blanco 2020,4.1,207,22.42,Spain / Castilla y León,Màquina y Tabla,,13.79454297,,[],61.73,46.29526972,9.05,53.555
288,Cava Reserva Brut 2019,4.0,254,18.99,Spain / Cava,Mont Marçal,Spanish Cava,13.79454297,,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif', 'Cured Meat']",40.52,46.29526972,9.05,57.19
289,Tres Picos Garnacha 2019,4.0,1734,16.99,Spain / Aragón / Campo de Borja,Borsao Bodegas,Spanish Grenache,15.5,100 Grenache,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,38.68,12.29,44.68
290,Jumilla Silver Label 2019,4.0,5657,12.99,Spain / Murcia / Jumilla,Juan Gil,Spanish Monastrell,15.0,100 Monastrell,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",59.89,67.52,15.24,53.15
291,El Pajaro Rojo Mencia 2019,3.9,435,23.99,Spain / Castilla y León / Bierzo,Losada,Spanish Mencia,13.8,100 Mencia,"['Veal', 'Game (deer, venison)', 'Poultry']",55.1,39.51,5.34,63.69
292,Atxa Vermouth Rojo N.V.,4.1,31,26.99,Spain / País Vasco,Manuel Acha,,13.79454297,,[],61.73,46.29526972,9.05,53.555
293,Reciente Reserva 2017,3.8,525,13.99,Spain / Rioja,Bodegas Olarra,Spanish Rioja Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",56.3,54.53,19.97,53.67
294,Trenzado 2020,3.9,265,25.99,Spain / Islas Canarias / Valle de la Orotava,Suertes del Marqués,,13.79454297,,[],61.73,46.29526972,9.05,53.555
295,Los Conejos Malditos Tempranillo Carbónico 2019,3.8,243,14.99,Spain / Vino de España,Más Que Vinos,Spanish Tempranillo,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",75.76,58.61,3.63,38.95
296,Rioja 2012,4.0,91,21.0,Spain / Rioja,Bodegas Vinsacro,Spanish Rioja Red,14.0,"Bobal, Garnacha, Tempranillo, Mazuelo, Monastrell","['Beef', 'Lamb', 'Veal', 'Poultry']",66.53,66.81,11.98,62.58
297,Sotorrondero 2019,3.9,88,30.99,Spain / Castilla / Méntrida,Jiménez-Landi,Spanish Red,14.5,100 Shiraz/Syrah,"['Beef', 'Pasta', 'Veal', 'Poultry']",53.92,40.09,8.0,44.46
298,San Emilio Pedro Ximénez Sherry (Solera Reserva) N.V.,4.1,3051,28.99,Spain / Andalucía / Jerez-Xérès-Sherry / Pedro Ximénez Sherry (PX),Lustau,Spanish Pedro Ximenez,17.0,100 Pedro Ximenez,"['Sweet desserts', 'Blue cheese']",85.0,46.29526972,85.0,43.48
299,Bristol Cream Solera Sherry N.V.,3.8,407,18.99,Spain / Andalucía / Jerez-Xérès-Sherry,Harveys,Spanish Sherry,13.79454297,,"['Mature and hard cheese', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",66.78,46.29526972,73.75,64.13
300,Rosado 2018,4.0,165,12.0,Spain / Castilla y León / Bierzo,Liquid Geography,,13.79454297,,[],61.73,46.29526972,9.05,53.555
301,La Resistencia 2018,4.1,170,26.67,Spain / Castilla y León,Micro Bio (MicroBio),Spanish Verdejo,13.79454297,,"['Pork', 'Shellfish', 'Vegetarian', 'Cured Meat']",22.39,46.29526972,25.23,53.93
302,Tempranillo 2020,3.8,209,19.99,Spain / Castilla y León / Ribera del Duero,Torremorón,Spanish Ribera Del Duero Red,14.5,100 Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",65.65,60.02,2.95,64.85
303,Albariño 2017,3.9,157,20.52,Spain / Galicia / Rías Baixas,Compañía de Vinos Tricó,Spanish Albariño,13.79454297,,"['Pasta', 'Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",14.97,46.29526972,37.67,59.95
304,Salmos 2017,4.2,1700,34.94,Spain / Catalunya / Priorat,Familia Torres,Spanish Priorat Red,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,48.46,10.91,54.33
305,Otazu Premium Cuvée 2016,3.9,646,10.99,Spain / Navarra,Bodega Otazu,Spanish Red,14.5,"Merlot, Cabernet Sauvignon","['Beef', 'Pasta', 'Veal', 'Poultry']",64.68,45.37,8.09,46.28
306,A Torna Dos Pasas Ribeiro 2015,3.9,249,30.0,Spain / Galicia / Ribeiro,Luis A. Rodriguez Vazquez,Spanish Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",51.05,38.68,9.08,52.31
307,Díaz Bayo 20 Meses Reserva 2015,4.1,85,36.99,Spain / Castilla y León / Ribera del Duero,Bodegas Diaz Bayo,Spanish Ribera Del Duero Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)']",61.41,53.31,13.41,51.16
308,Viñas Viejas Garnacha 2017,3.8,362,19.99,Spain / Aragón / Calatayud,Las Rocas,Spanish Grenache,15.0,100 Garnacha,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,39.46,10.88,45.11
309,Flor de Morca 2019,4.0,832,16.99,Spain / Aragón / Campo de Borja,Morca,Spanish Grenache,15.5,100 Garnacha,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",71.26,46.08,20.39,45.05
310,Txakoli Getariako Txakolina 2021,4.0,374,22.99,Spain / País Vasco / Getariako Txakolina,Txomin Etxaniz,,13.79454297,,[],61.73,46.29526972,9.05,53.555
311,Don PX Pedro Ximenez 2017,4.1,314,24.99,Spain / Andalucía / Montilla-Moriles,Toro Albalá,Spanish Pedro Ximenez,17.0,100 Pedro Ximenez,"['Sweet desserts', 'Blue cheese']",85.0,46.29526972,85.0,42.59
312,Perill Noir Carinyena 2016,4.0,130,35.17,Spain / Catalunya / Penedès,Clos Lentiscus,Spanish Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",59.94,45.69,8.78,59.54
313,Perill Noir Carinyena 2017,4.1,85,38.42,Spain / Catalunya / Penedès,Clos Lentiscus,Spanish Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",59.94,45.69,8.78,59.54
314,No. 2 Victoria 2018,4.4,107,24.99,Spain / Andalucía / Málaga,Jorge Ordóñez,,13.79454297,,[],61.73,46.29526972,9.05,53.555
315,Portal (Nuestra Senora) 2016,3.8,48,27.99,Spain / Catalunya / Terra Alta,Celler Piñol,Spanish Red,14.0,"70 Garnacha, 15 Shiraz/Syrah, 15 Cariñena","['Beef', 'Pasta', 'Veal', 'Poultry']",61.5,45.0,7.23,51.44
316,No. 12 Selección Especial 2015,4.0,732,19.97,Spain / Valencia,Venta del Puerto,Spanish Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",68.36,46.74,16.58,44.09
317,Peza do Rei Ribeira Sacra Blanco 2017,3.8,31,19.99,Spain / Galicia / Ribeira Sacra,Cachin,,13.79454297,,[],61.73,46.29526972,9.05,53.555
318,Granbazán Etiqueta Verde Albariño 2021,4.0,337,26.99,Spain / Galicia / Rías Baixas,Agro de Bazán,Spanish Albariño,12.5,100 Albariño,"['Pasta', 'Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",10.22,46.29526972,42.96,60.73
319,Albariño 2020,4.1,458,16.99,Spain / Galicia / Rías Baixas,Ethereo,Spanish Albariño,13.79454297,,"['Pasta', 'Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",3.22,46.29526972,58.42,56.06
320,Pétalos 2019,3.8,2496,19.99,Spain / Castilla y León / Bierzo,Descendientes de J. Palacios,Spanish Mencia,13.5,100 Mencia,"['Veal', 'Game (deer, venison)', 'Poultry']",53.03,41.87,5.33,64.64
321,Herenza 2019,4.0,51,17.99,Spain / Rioja,Elvi,Spanish Rioja Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",54.58,58.53,13.73,62.53
322,Garnacha 2019,3.8,59,20.99,Spain / Aragón / Calatayud,Breca,Spanish Grenache,15.0,100 Garnacha,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,40.93,8.34,44.3
323,Baboix Blanc 2012,3.8,91,19.75,Spain / Catalunya / Tarragona / Montsant,Buil & Giné,,13.79454297,,[],61.73,46.29526972,9.05,53.555
324,La Misión 2017,4.1,185,27.99,Spain / Castilla y León,Menade,Spanish Verdejo,13.0,100 Verdejo,"['Pork', 'Shellfish', 'Vegetarian', 'Cured Meat']",29.49,46.29526972,23.6,44.62
325,Garnacha 2017,3.8,1493,11.99,Spain / Aragón / Calatayud,Las Rocas,Spanish Grenache,15.0,100 Garnacha,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,39.59,4.47,46.11
326,Tempranillo 2018,4.0,81,18.99,Spain / Castilla y León,Tridente,Spanish Tempranillo,15.5,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",79.97,62.98,5.83,33.56
327,Encinas 2018,3.8,195,39.99,Spain / Castilla y León / Bierzo,Raúl Pérez,Spanish Mencia,13.0,100 Mencia,"['Veal', 'Game (deer, venison)', 'Poultry']",57.52,44.41,7.52,64.61
328,Selección de Fincas 2017,3.9,798,32.99,Spain / Castilla y León / Ribera del Duero,Cune (CVNE),Spanish Ribera Del Duero Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)']",59.03,55.41,10.87,57.73
329,Rioja Gran Reserva 2010,3.9,3941,39.99,Spain / Rioja,Montecillo,Spanish Rioja Red,13.5,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",64.08,59.68,6.79,61.28
330,Viña Matalián Blanco Seco 2019,3.9,45,25.99,Spain / Andalucía / Cádiz,Primitivo Collantes,,13.79454297,,[],61.73,46.29526972,9.05,53.555
331,Triton Tinta de Toro 2018,3.8,256,26.99,Spain / Castilla y León / Toro,Tridente,Spanish Toro Red,15.0,100 Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",77.87,52.18,9.4,34.62
332,Señorío de P. Peciña Crianza 2015,3.9,386,22.99,Spain / Rioja,Hermanos Peciña,Spanish Rioja Red,14.2,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",64.17,58.99,3.43,61.5
333,VO CAL 2017,3.9,107,39.0,Spain / Castilla y León / Bierzo,Veronica Ortega,,13.79454297,,[],61.73,46.29526972,9.05,53.555
334,Rias Baixas Albariño 2019,4.1,600,28.0,Spain / Galicia / Rías Baixas,Do Ferreiro (Bodegas Gerardo Mendez),Spanish Albariño,12.5,100 Albariño,"['Pasta', 'Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",12.93,46.29526972,40.3,60.7
335,Embruix 2019,4.1,712,24.99,Spain / Catalunya / Priorat,Vall Llach,Spanish Priorat Red,15.5,"29 Garnacha, 28 Cariñena, 22 Merlot, 14 Shiraz/Syrah, 7 Cabernet Sauvignon","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,50.15,10.43,54.04
336,Finca el Curvado 2017,4.0,213,37.87,Spain / Galicia / Ribeira Sacra,Castro Candaz,Spanish Mencia,13.5,"85 Mencia, 15 Alicante Bouschet","['Veal', 'Game (deer, venison)', 'Poultry']",48.26,41.84,5.86,64.69
337,Coto de Hayas Garnacha Centenaria 2014,3.9,1592,16.99,Spain / Aragón / Campo de Borja,Bodegas Aragonesas,Spanish Grenache,14.5,100 Grenache,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.97,38.48,12.52,44.64
338,Diez Almendros 2019,4.0,40,21.99,Spain / Castilla y León / Ribera del Duero,Vega Clara,Spanish Ribera Del Duero Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)']",63.61,61.49,4.28,54.64
339,Valderroa Carballo Mencia 2016,3.8,36,23.99,Spain / Galicia / Valdeorras,Valdesil,Spanish Mencia,13.0,100 Mencia,"['Veal', 'Game (deer, venison)', 'Poultry']",61.53,44.49,9.28,59.14
340,Otazu Premium Cuvée 2018,4.0,626,19.83,Spain / Navarra,Bodega Otazu,Spanish Red,14.0,"42 Cabernet Sauvignon, 33 Tempranillo, 25 Merlot","['Beef', 'Pasta', 'Veal', 'Poultry']",64.68,45.37,8.09,46.28
341,Reserva 2014,3.8,994,29.99,Spain / Rioja,Altos Ibéricos,Spanish Rioja Red,14.0,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",60.92,63.02,7.13,58.66
342,Moscatel Pasas N.V.,3.9,237,21.99,Spain / Andalucía / Jerez-Xérès-Sherry,César Florido,Spanish Sherry,13.79454297,,"['Mature and hard cheese', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",70.32,46.29526972,74.0,65.12
343,Duquesa de la Victoria de Valdelana Reserva 2013,3.9,52,17.95,Spain / Rioja,Bodegas Valdelana,Spanish Rioja Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",63.83,64.93,6.07,59.47
344,Alaya Tierra (Old Vines Vieilles Vignes) 2019,4.4,1041,35.99,Spain / Castilla / Almansa,Atalaya,Spanish Grenache,14.5,100 Garnacha Tintorera,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,44.46,28.06,42.63
345,Castiñeira Albariño 2021,3.8,47,20.99,Spain / Galicia / Rías Baixas,Lagar de Pintos,Spanish Albariño,13.79454297,,"['Pasta', 'Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",6.15,46.29526972,54.17,57.45
346,Single Vineyards El Vergal Tempranillo 2018,3.8,1656,12.99,Spain / Aragón / Calatayud,San Gregorio,Spanish Tempranillo,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",77.42,60.37,2.56,34.68
347,Cream Sherry N.V.,3.8,64,14.99,Spain / Andalucía / Jerez-Xérès-Sherry,Hartley & Gibson's,Spanish Sherry,13.79454297,,"['Mature and hard cheese', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",68.07,46.29526972,69.57,65.2
348,No. 2 White Sangria Frizzante N.V.,3.9,1589,14.99,Spain / Aragón,Lolea,Spanish Sparkling,7.0,"Chardonnay, Macabeo","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",40.47,46.29526972,9.05,44.7
349,Mencia 2019,3.8,255,26.51,Spain / Galicia / Ribeira Sacra,Castro Candaz,Spanish Mencia,13.0,100 Mencia,"['Veal', 'Game (deer, venison)', 'Poultry']",47.37,39.66,9.05,59.6
350,Escaladei (Vi di la Vila) 2018,4.0,144,21.99,Spain / Catalunya / Priorat,Black Slate,Spanish Priorat Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.07,51.02,5.38,57.12
351,Finca Arantei Single Vineyard Albariño 2020,4.0,83,26.99,Spain / Galicia / Rías Baixas,La Val,Spanish Albariño,12.5,100 Albariño,"['Pasta', 'Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",5.89,46.29526972,52.67,57.22
352,Isabela Cream Sherry N.V.,4.0,677,21.99,Spain / Andalucía / Jerez-Xérès-Sherry,Valdespino,Spanish Sherry,17.5,100 Palomino,"['Mature and hard cheese', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",67.3,46.29526972,69.93,60.76
353,Zarihs Syrah 2017,4.1,1662,24.49,Spain / Aragón / Campo de Borja,Borsao Bodegas,Spanish Syrah,14.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",69.35,56.71,15.26,43.75
354,Crianza Rioja 2016,3.9,16781,19.99,Spain / Rioja,Ramón Bilbao,Spanish Rioja Red,14.0,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",61.36,58.29,11.37,57.07
355,Rioja Reserva 2010,4.1,2141,19.98,Spain / Rioja,Imperial,Spanish Rioja Red,13.5,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",64.35,60.14,9.51,60.06
356,Gran Reserva 2014,4.0,2074,24.99,Spain / Rioja,Campo Viejo,Spanish Rioja Red,13.5,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",64.23,58.95,7.22,60.97
357,Cuvée Especial Albariño 2020,3.9,57,23.99,Spain / Galicia / Rías Baixas,Chan de Rosas,Spanish Albariño,13.0,100 Albariño,"['Pasta', 'Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",12.86,46.29526972,37.18,60.22
358,Hito Rosado 2020,3.8,124,19.99,Spain / Castilla y León / Ribera del Duero,Cepa 21,,13.79454297,,[],61.73,46.29526972,9.05,53.555
359,Reserva Rioja 2014,4.0,162,36.99,Spain / Rioja,Obalo,Spanish Rioja Red,14.5,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",64.66,66.3,10.6,60.32
360,42 Zura 2019,4.2,66,28.99,Spain / País Vasco / Bizkaiko Txakolina,Gorka Izagirre,,13.79454297,,[],61.73,46.29526972,9.05,53.555
361,La Caprichosa Verdejo 2019,4.0,674,17.14,Spain / Castilla y León / Rueda,Palacio de Bornos,Spanish Verdejo,13.5,100 Verdejo,"['Pork', 'Shellfish', 'Vegetarian', 'Cured Meat']",32.45,46.29526972,26.05,53.11
362,Reserva Rioja (Finca Ygay) 2016,4.2,9918,28.97,Spain / Rioja,Marqués de Murrieta,Spanish Rioja Red,14.5,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",63.99,59.42,9.16,60.24
363,Cuvée Especial Albariño 2015,3.8,180,16.97,Spain / Galicia / Rías Baixas,Chan de Rosas,Spanish Albariño,13.79454297,,"['Pasta', 'Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",12.86,46.29526972,37.18,60.22
364,Cuvée Especial Ice Rosé N.V.,3.8,1775,15.99,Spain / Cava,Freixenet,Spanish Cava,11.5,"Pinot Noir, Garnacha, Chardonnay, Grenache","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif', 'Cured Meat']",37.47,46.29526972,9.05,48.67
