,Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic
222,Quinta do Porto 10 Anos Tawny Port N.V.,4.1,2329,34.97,Portugal / Duriense / Porto,Ferreira,Tawny Port,20.0,"Tinta Amarela, Tinta Cão, Touriga Nacional, Tinta Roriz, Tinta Barroca","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
223,Évora Colheita Tinto 2015,4.3,8772,24.99,Portugal / Alentejano / Alentejo / Evora,Cartuxa,Portuguese Alentejo Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",71.43,45.33,13.56,39.28
224,Solo 2020,3.8,68,19.99,Portugal / Minho / Vinho Verde,Quinta do Ameal,Portuguese Vinho Verde White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",29.75,46.29526972,1.29,70.09
225,Opulent Red 2019,3.8,183,15.83,Portugal / Lisboa,12 Knights,Southern Portugal Red,14.0,,"['Beef', 'Pasta', 'Veal', 'Poultry']",66.71,37.83,17.91,39.96
226,Douro Tinto (Colheita Unoaked) 2012,4.0,527,19.99,Portugal / Duriense / Douro,Quinta Nova de Nossa Senhora do Carmo,Portuguese Douro Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",75.42,52.56,15.26,41.41
227,Colheita Selecionada Alvarinho 2017,3.8,1258,14.0,Portugal / Minho,Aveleda,Northern Portugal White,13.79454297,,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",40.68,46.29526972,6.51,64.56
228,Late Bottled Vintage Port 2013,4.1,712,22.99,Portugal / Duriense / Porto,Dow's,Late Bottled Vintage Port,20.0,"Tinta Francisca, Touriga Nacional, Tinta Roriz, Tinta Barroca",['Beef'],61.73,46.29526972,9.05,53.555
229,Esporão Reserva Branco 2020,4.2,1981,23.83,Portugal / Alentejano / Alentejo,Esporão,Southern Portugal White,13.5,100 Antão Vaz,"['Pasta', 'Pork', 'Shellfish', 'Lean fish']",52.68,46.29526972,12.02,32.47
230,Baron de B Reserva Tinto 2014,4.3,120,28.0,Portugal / Alentejano / Alentejo,Herdade da Calada,Portuguese Alentejo Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",72.6,42.6,13.39,40.55
231,Dry Rosé Seco Sec 2021,3.8,41,11.99,Portugal / Duriense / Douro,Mateus,,13.79454297,,[],61.73,46.29526972,9.05,53.555
232,Reserva Tinto 2019,3.9,29,18.17,Portugal / Beiras / Beira Interior,Beyra,Northern Portugal Red,13.5,"Tempranillo, Mencia","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",77.71,55.44,12.42,39.98
233,Quinta da Roeda Vintage Port 2018,4.1,29,39.98,Portugal / Duriense / Porto,Croft,Single Quinta Vintage Port,20.0,"Touriga Nacional, Touriga Franca, Tinta Roriz","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
234,Late Bottled Vintage Port 2008,3.8,138,21.94,Portugal / Duriense / Porto,Cockburn's,Late Bottled Vintage Port,20.0,"Touriga Franca, Tinta Roriz, Tinto Cao, Tinta Barroca, Touriga Nacional","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
235,Late Bottled Vintage Port Unfiltered 2015,4.1,54,30.0,Portugal / Duriense / Porto,Quinta da Romaneira,Late Bottled Vintage Port,19.5,"Tinto Cao, Touriga Nacional, Touriga Franca, Tinta Roriz","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
236,Planalto Reserva Douro Branco 2019,3.8,4034,12.99,Portugal / Duriense / Douro,Casa Ferreirinha,Northern Portugal White,13.0,"Gouveio, Rabigato, Viosinho, Malvasia Nera","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",39.3,46.29526972,0.94,63.97
237,Pardusco Private Vinho Verde Tinto 2017,3.8,137,28.97,Portugal / Minho / Vinho Verde,Anselmo Mendes,Northern Portugal Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",75.15,52.62,0.51,52.45
238,Conciso Tinto 2014,3.8,40,28.33,Portugal / Beiras / Dão,Niepoort,Portuguese Dão Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",53.36,56.53,4.21,59.38
239,Soulmate Grande Reserva Branco 2016,4.3,46,24.99,Portugal / Duriense / Douro,Cortes do Tua,Northern Portugal White,13.79454297,,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",59.75,46.29526972,0.69,56.7
240,Papa Figos Douro 2018,3.9,7263,14.99,Portugal / Duriense / Douro,Casa Ferreirinha,Portuguese Douro Red,13.5,"35 Tinta Roriz, 30 Tinta Barroca, 20 Touriga Franca, 15 Touriga Nacional","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",74.34,52.58,13.6,42.19
241,5 Year Old Verdelho Madeira (Medium Dry) N.V.,3.8,789,15.99,Portugal / Terras Madeirenses / Madeira / Verdelho Madeira,Blandy's,Portuguese Madeira,19.0,100 Verdelho,"['Sweet desserts', 'Appetizers and snacks']",85.0,46.29526972,79.98,68.21
242,Tinto 2016,3.8,1053,15.99,Portugal / Alentejano,Dona Maria,Southern Portugal Red,14.0,100 Tempranillo,"['Beef', 'Pasta', 'Veal', 'Poultry']",65.39,42.84,10.64,42.84
243,Douro Branco 2020,3.9,50,30.42,Portugal / Duriense / Douro,Muxagat,Northern Portugal White,13.79454297,,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",44.04,46.29526972,12.19,61.73
244,Reserva Douro 2016,4.2,281,37.95,Portugal / Duriense / Douro,Quinta dos Murças,Portuguese Douro Red,13.5,"Touriga Nacional, Touriga Franca, Tinta Roriz, Tinta Barroca, Tinta Amarela, Souzao","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",79.76,55.52,10.0,43.97
245,10 Años Old Tawny Porto (Barão de Forrester) N.V.,3.8,1371,20.49,Portugal / Duriense / Porto,Offley,Tawny Port,13.79454297,,"['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
246,Tinto 2020,3.8,1213,15.48,Portugal / Tejo / Ribatejo,Guarda Rios,Southern Portugal Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",58.1,37.44,21.29,38.25
247,Verdelho 10 Years Old Madeira N.V.,4.0,508,14.99,Portugal / Terras Madeirenses / Madeira,Justino's Madeira,Portuguese Madeira,19.5,100 Verdelho,"['Sweet desserts', 'Appetizers and snacks']",85.0,46.29526972,71.77,62.74
248,Late Bottled Vintage Port 2001,4.2,34,22.99,Portugal / Duriense / Porto,Dow's,Late Bottled Vintage Port,13.79454297,,['Beef'],61.73,46.29526972,9.05,53.555
249,Quinta do Vau Vintage Port 2000,4.2,240,39.99,Portugal / Duriense / Porto,Sandeman,Single Quinta Vintage Port,13.79454297,,"['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
250,Meandro Douro Tinto 2016,4.1,3034,29.99,Portugal / Duriense / Douro,Quinta do Vale Meão,Portuguese Douro Red,14.0,"Touriga Nacional, Touriga Franca, Tinta Roriz","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",79.57,55.52,10.92,42.71
251,Reserva Alvarinho 2019,3.8,64,23.99,Portugal / Minho / Vinho Verde / Monção e Melgaço,Quinta de Santiago,Portuguese Vinho Verde White,13.0,Alvarinho,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",24.64,46.29526972,14.35,67.75
252,Royal Choice 20 Year Old Tawny Porto N.V.,4.2,359,38.49,Portugal / Duriense / Porto,Andresen,Tawny Port,20.0,"Touriga Franca, Tinta Roriz, Tinto Cao, Tinta Barroca, Touriga Nacional","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
253,Alvarinho 2021,4.1,178,14.99,Portugal / Minho,Nortico,Northern Portugal White,12.5,100 Albariño,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",41.51,46.29526972,0.98,69.74
254,Colheita Tinto 2018,4.1,634,19.99,Portugal / Duriense / Douro,Duorum,Portuguese Douro Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",78.87,54.58,12.92,42.61
255,Sino da Romaneira Tinto 2018,4.0,140,26.67,Portugal / Duriense / Douro,Quinta da Romaneira,Portuguese Douro Red,13.5,"Gouveio, Malvasia Fina","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",72.41,48.14,19.75,37.49
256,Late Bottled Vintage Porto 2016,4.1,109,24.99,Portugal / Duriense / Porto,Royal Oporto,Late Bottled Vintage Port,20.0,"Tinta Barroca, Touriga Francesa, Touriga Nacional, Tinta Roriz, Tinto Cao","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
257,Maria Mansa Douro Tinto 2018,3.9,759,18.33,Portugal / Duriense / Douro,Quinta do Noval,Portuguese Douro Red,13.5,"Gouveio, Viosinho, Malvasia Fina","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",71.17,50.23,15.99,38.81
258,Vintage Port 2000,3.8,122,39.99,Portugal / Duriense / Porto,São Pedro das Aguias,Vintage Port,13.79454297,,"['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
259,Uivo Curtido Branco 2021,4.0,175,24.99,Portugal / Duriense / Douro,Folias de Baco,Northern Portugal White,13.79454297,,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",43.0,46.29526972,2.33,67.7
260,Alvarinho Deu La Deu 2021,3.8,161,16.99,Portugal / Minho / Vinho Verde / Monção e Melgaço,Adega de Monção,Portuguese Vinho Verde White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",14.56,46.29526972,4.21,74.08
261,Lagar de Baixo Baga 2018,4.0,456,24.75,Portugal / Beiras / Bairrada,Quinta de Baixo,Northern Portugal Red,12.5,100 Baga,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",66.59,57.21,4.56,51.48
262,Bual Madeira N.V.,4.5,607,15.99,Portugal / Terras Madeirenses / Madeira,Blandy's,Portuguese Madeira,19.0,Bual,"['Sweet desserts', 'Appetizers and snacks']",85.0,46.29526972,84.85,66.82
263,Douro Grande Reserva 2012,3.9,202,21.99,Portugal / Duriense / Douro,Quinta do Pégo,Portuguese Douro Red,14.0,Vinhão,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,61.01,13.56,41.42
264,Ouranos 2018,3.8,50,39.08,Portugal / Minho / Vinho Verde,Aphros,Northern Portugal Red,11.0,Alvarelhao,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",75.19,60.77,2.36,45.32
265,Century 10 Year Old Tawny Port N.V.,4.0,581,18.0,Portugal / Duriense / Porto,Andresen,Tawny Port,20.0,"Touriga Nacional, Touriga Franca, Tinta Roriz","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
266,20 Year Old White Porto N.V.,4.2,403,23.33,Portugal / Duriense / Porto,Andresen,White Port,20.0,"Touriga Nacional, Touriga Franca, Malvasia Fina","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
267,Poças Reserva Tinto 2017,3.9,106,19.99,Portugal / Duriense / Douro,Poças,Portuguese Douro Red,14.0,100 Touriga Nacional,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",79.57,59.65,12.89,45.84
268,Tawny Porto Medium Dry N.V.,3.8,1203,27.99,Portugal / Duriense / Porto,Quinta do Infantado,Tawny Port,19.0,100 Touriga Nacional,"['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
269,Vinha Senna Branco 2018,4.1,36,23.33,Portugal / Beiras / Dão,M.O.B,Northern Portugal White,13.79454297,,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",55.85,46.29526972,9.82,63.51
270,Late Bottled Vintage Porto 2014,3.9,124,21.5,Portugal / Duriense / Porto,Quinta de Santa Eufémia,Late Bottled Vintage Port,13.79454297,,"['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
271,Apitiv Reserve White Porto N.V.,3.8,301,16.97,Portugal / Duriense / Porto,Sandeman,White Port,20.0,"Gouveio, Rabigato, Viosinho, Malvasia Fina",[],61.73,46.29526972,9.05,53.555
272,Touriga Nacional 2011,4.2,392,34.99,Portugal / Beiras / Dão,Lemos,Portuguese Dão Red,14.0,Touriga Nacional,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",68.66,58.88,11.45,58.79
273,Alvarinho Deu La Deu 2017,3.9,1879,18.0,Portugal / Minho / Vinho Verde / Monção e Melgaço,Adega de Monção,Portuguese Vinho Verde White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",14.56,46.29526972,4.21,74.08
274,Beiras Vinhas Velhas Branco 2019,4.0,564,18.24,Portugal / Beiras,Luis Pato,Northern Portugal White,12.5,Sercialinho,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",44.97,46.29526972,10.61,61.16
275,Douro Tinta Barroca 2017,3.8,152,24.0,Portugal / Duriense / Douro,Muxagat,Northern Portugal Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",70.96,54.89,5.09,53.2
276,Quinta do Vau Vintage Port 1999,4.1,680,14.99,Portugal / Duriense / Porto,Sandeman,Single Quinta Vintage Port,20.0,"Touriga Nacional, Touriga Franca, Tinta Roriz","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
277,Fossil 2018,3.9,169,23.0,Portugal / Lisboa,Capucha,Southern Portugal White,13.79454297,,"['Pasta', 'Pork', 'Shellfish', 'Lean fish']",43.35,46.29526972,7.87,32.07
278,10 Years Old Tawny Port N.V.,4.0,190,26.99,Portugal / Duriense / Porto,Romariz,Tawny Port,13.79454297,,"['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
279,5 Years Full Rich Madeira N.V.,3.9,38,15.49,Portugal / Terras Madeirenses / Madeira,Leacock's,Portuguese Madeira,13.79454297,,"['Sweet desserts', 'Appetizers and snacks']",85.0,46.29526972,85.0,71.05
280,Reserva 2019,3.9,769,14.99,Portugal / Duriense / Douro,Castello d'Alba,Portuguese Douro Red,14.0,Touriga Nacional,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",72.43,50.0,15.62,44.48
281,Malmsey Madeira N.V.,4.3,205,32.99,Portugal / Terras Madeirenses / Madeira,Blandy's,Portuguese Madeira,13.79454297,,"['Sweet desserts', 'Appetizers and snacks']",85.0,46.29526972,81.6,67.79
282,Meandro Douro Tinto 2017,4.1,2808,24.98,Portugal / Duriense / Douro,Quinta do Vale Meão,Portuguese Douro Red,14.0,Rabigato,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",79.57,55.52,10.92,42.71
283,Papa Figos Douro 2016,3.9,9851,14.99,Portugal / Duriense / Douro,Casa Ferreirinha,Portuguese Douro Red,13.0,100 Tempranillo,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",74.34,52.59,13.59,42.19
284,Touriga Nacional 2018,4.1,150,21.5,Portugal / Duriense / Douro,Quinta de Ventozelo,Portuguese Douro Red,14.0,100 Touriga Nacional,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",78.94,53.24,29.33,42.93
285,Dona Antonia 10 Años Old Tawny Porto N.V.,4.2,2046,34.99,Portugal / Duriense / Porto,Ferreira,Tawny Port,20.0,"Touriga Nacional, Touriga Franca, Tinta Roriz, Tinto Cao, Tinta Barroca","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
286,Late Bottled Vintage Unfiltered Port 2015,4.0,224,24.99,Portugal / Duriense / Porto,Fonseca,Late Bottled Vintage Port,20.0,"Touriga Francesa, Touriga Nacional","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
287,Gradual 2017,3.9,72,20.99,Portugal / Duriense / Douro,Quinta da Costa do Pinhão,Portuguese Douro Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",71.69,60.0,0.08,48.83
288,Bin 27 Reserve Port N.V.,3.8,6103,17.99,Portugal / Duriense / Porto,Fonseca,Portuguese Port,20.0,"Tinta Cão, Tinta Francisca, Touriga Nacional, Tinta Roriz, Tinta Barroca","['Beef', 'Sweet desserts', 'Blue cheese']",85.0,46.29526972,85.0,43.49
289,Lágrima White Port N.V.,3.8,1696,21.99,Portugal / Duriense / Porto,Ramos Pinto,White Port,20.0,100 Rabigato,[],61.73,46.29526972,9.05,53.555
290,Porto Reserve Tawny N.V.,4.0,627,16.99,Portugal / Duriense / Porto,Kopke,Tawny Port,19.5,"Touriga Nacional, Touriga Franca, Tinta Roriz","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
291,Reserva Douro Branco 2016,3.8,246,26.67,Portugal / Duriense / Douro,Monte Cascas,Northern Portugal White,13.79454297,,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",41.97,46.29526972,10.41,59.47
292,Trans Douro Express Douro Superior 2019,3.9,100,18.99,Portugal / Duriense / Douro / Douro Superior,Mateus Nicolau de Almeida,Portuguese Douro Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",71.59,54.01,15.16,41.5
293,Prazo de Roriz Douro 2018,3.9,701,25.99,Portugal / Duriense / Douro,Prats & Symington (P+S),Portuguese Douro Red,14.0,Touriga Nacional,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",80.86,57.25,10.69,44.57
294,Reserva Tinto 2016,4.2,87,27.0,Portugal / Duriense / Douro,Quinta do Romeu,Portuguese Douro Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",80.94,52.95,8.71,44.54
295,Contacto Alvarinho 2020,3.8,2070,19.5,Portugal / Minho / Vinho Verde / Monção e Melgaço,Anselmo Mendes,Portuguese Vinho Verde White,12.5,100 Alvarinho,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",12.4,46.29526972,1.11,77.14
296,Dão Tinto 2016,3.9,306,20.49,Portugal / Beiras / Dão,Casa de Mouraz,Portuguese Dão Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",62.87,58.41,2.49,66.19
297,Noval Black Ruby Port N.V.,3.9,2725,19.99,Portugal / Duriense / Porto,Quinta do Noval,Ruby Port,19.5,100 Cabernet Sauvignon,"['Veal', 'Pork', 'Game (deer, venison)', 'Rich fish (salmon, tuna etc)', 'Poultry']",61.73,46.29526972,9.05,53.555
298,Muros Antigos Alvarinho 2020,3.9,544,19.0,Portugal / Minho / Vinho Verde / Monção e Melgaço,Anselmo Mendes,Portuguese Vinho Verde White,12.5,100 Alvarinho,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",13.75,46.29526972,3.09,75.69
299,Reserva Quartz Branco 2020,4.0,134,15.99,Portugal / Beiras / Beira Interior,Beyra,Northern Portugal White,13.0,"Síria, Fonte Cal","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",45.72,46.29526972,5.76,62.17
300,King's Tawny Port N.V.,3.9,2851,25.99,Portugal / Duriense / Porto,Warre's,Tawny Port,19.0,"Touriga Nacional, Touriga Franca, Tinta Roriz, Tinto Cao, Tinta Barroca","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
301,Nat Cool 2017,3.9,479,22.0,Portugal / Beiras / Bairrada,Niepoort,Northern Portugal Red,13.0,Baga,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",70.65,56.89,4.3,52.38
302,Vinho Verde 2020,4.0,312,14.42,Portugal / Minho / Vinho Verde,Casa de Vilacetinho,Portuguese Vinho Verde White,10.0,"Loureiro, Azal, Avesso, Arinto de Bucelas","['Shellfish', 'Vegetarian', 'Appetizers and snacks']",9.07,46.29526972,6.86,73.82
303,Coelheiros Red 2018,4.0,413,21.0,Portugal / Alentejano / Alentejo,Herdade de Coelheiros,Portuguese Alentejo Red,14.0,"50 Alicante Bouschet, 50 Touriga Nacional","['Beef', 'Lamb', 'Veal', 'Poultry']",62.67,42.36,18.25,40.82
304,Melissae 2018,4.1,80,22.24,Portugal / Minho / Vinho Verde,Aphros,Portuguese Vinho Verde White,11.0,Loureiro,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",16.82,46.29526972,10.84,75.53
305,Sidónio de Sousa Reserva Tinto 2016,3.8,81,14.49,Portugal / Beiras / Bairrada,Dulcinea Santos Ferreira,Northern Portugal Red,13.0,100 Baga,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",80.39,58.44,3.81,47.54
306,Douro 2016,4.0,113,19.17,Portugal / Duriense / Douro,Quinta do Infantado,Portuguese Douro Red,14.0,"Touriga Nacional, Touriga Franca, Tinta Roriz","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",77.01,58.23,13.16,47.75
307,Madeira Reserve 5 Years Old N.V.,3.9,256,22.23,Portugal / Terras Madeirenses / Madeira,Broadbent,Portuguese Madeira,18.9,"Tinta Negra Mole, Complexa","['Sweet desserts', 'Appetizers and snacks']",85.0,46.29526972,85.0,67.28
308,Touriga Nacional 2016,3.9,347,14.99,Portugal / Lisboa,AdegaMãe,Southern Portugal Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",59.47,45.06,17.98,43.73
309,Post Scriptum (de Chryseia) Douro 2019,4.2,1734,31.99,Portugal / Duriense / Douro,Prats & Symington (P+S),Portuguese Douro Red,14.5,"50 Touriga Franca, 22 Touriga Nacional, 17 Tinta Roriz, 11 Tinta Barroca","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",79.7,55.64,13.93,43.05
310,Boardroom Finest Old Tawny Port N.V.,3.8,96,21.5,Portugal / Duriense / Porto,Dow's,Tawny Port,13.79454297,,"['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
311,Vintage Port 2014,4.4,30,79.99,Portugal / Duriense / Porto,Quinta de La Rosa,Vintage Port,20.0,"Touriga Nacional, Touriga Franca, Souzao","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
312,Torre de Vila Nova Vinho Verde 2020,3.9,348,14.0,Portugal / Minho / Vinho Verde,Casa de Vila Nova,Portuguese Vinho Verde White,11.5,100 Loureiro,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",6.59,46.29526972,2.63,76.55
313,Alvarinho 2017,4.0,139,19.99,Portugal / Minho / Vinho Verde,Vale dos Ares,Portuguese Vinho Verde White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",30.99,46.29526972,5.98,68.28
314,Nat Cool Branco 2020,3.8,475,21.99,Portugal / Minho / Vinho Verde,Niepoort,Portuguese Vinho Verde White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",14.72,46.29526972,1.16,76.13
315,Reserva Tinto 2017,3.8,257,25.99,Portugal / Alentejano,Vila Santa,Southern Portugal Red,14.0,"Shiraz/Syrah, Cabernet Sauvignon, Alicante Bouschet, Touriga Nacional, Aragonez","['Beef', 'Pasta', 'Veal', 'Poultry']",69.96,42.76,13.67,43.92
316,Mariana Branco 2020,3.9,316,16.99,Portugal / Alentejano,Herdade do Rocim,Southern Portugal White,13.79454297,,"['Pasta', 'Pork', 'Shellfish', 'Lean fish']",44.95,46.29526972,5.88,32.01
317,Periquita Reserva 2018,3.9,2767,13.99,Portugal / Península de Setúbal,José Maria da Fonseca,Southern Portugal Red,13.0,"Touriga Nacional, Touriga Franca, Castelao","['Beef', 'Pasta', 'Veal', 'Poultry']",61.04,38.5,17.86,40.53
318,10 Anos Tawny Port N.V.,4.1,1931,31.99,Portugal / Duriense / Porto,Quinta das Carvalhas,Tawny Port,13.79454297,,"['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
319,Touriga Nacional - Cabernet Sauvignon Reserva 2015,3.9,680,15.99,Portugal / Tejo,Quinta da Alorna,Southern Portugal Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",62.59,40.41,19.15,40.81
320,Late Bottled Vintage Porto 2015,3.9,142,30.92,Portugal / Duriense / Porto,Quinta do Infantado,Late Bottled Vintage Port,19.0,"Touriga Nacional, Touriga Franca, Tinta Roriz","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
321,Quinta da Calçada Reserva 2020,4.1,40,14.99,Portugal / Minho,Salvador,Northern Portugal White,13.79454297,,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",44.04,46.29526972,6.03,64.77
322,Duas Quintas Tinto 2015,3.8,1803,17.99,Portugal / Duriense / Douro,Ramos Pinto,Portuguese Douro Red,14.0,"41 Touriga Nacional, 36 Touriga Franca, 23 Tinta Roriz","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",79.09,54.84,10.86,43.76
323,Pipa Red 2014,4.1,79,24.99,Portugal / Alentejano,Orison,Southern Portugal Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",72.72,41.91,2.42,45.19
324,Uivo Moscatel Galego Branco 2019,3.8,167,18.99,Portugal / Duriense / Douro,Folias de Baco,Northern Portugal White,13.79454297,,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",43.24,46.29526972,4.38,67.69
325,Reserva Douro 2015,4.3,892,51.0,Portugal / Duriense / Douro,Quinta dos Murças,Portuguese Douro Red,14.5,"Tinta Amarela, Touriga Nacional, Touriga Franca, Tinta Roriz, Tinta Barroca","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",79.76,55.52,9.99,43.97
326,Minas 2017,4.0,1091,26.08,Portugal / Duriense / Douro,Quinta dos Murças,Portuguese Douro Red,13.5,"Tinta Francisca, Touriga Nacional, Touriga Franca, Tinta Roriz, Tinto Cao","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",75.15,54.64,10.45,44.44
327,Vinhas Velhas Tinto 2015,4.1,57,21.95,Portugal / Duriense / Douro,Palavrar,Portuguese Douro Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",68.26,50.23,11.9,32.73
328,10 Year Old White Port N.V.,4.2,1877,25.99,Portugal / Duriense / Porto,Andresen,White Port,20.0,"Rabigato, Malvasia Fina",[],61.73,46.29526972,9.05,53.555
329,Jockey Club Tawny Reserve N.V.,4.1,124,26.99,Portugal / Duriense / Porto,Burmester,Tawny Port,19.0,,[],61.73,46.29526972,9.05,53.555
330,Esporão Reserva Branco 2014,3.9,2330,17.99,Portugal / Alentejano / Alentejo,Esporão,Southern Portugal White,14.5,"Arinto de Bucelas, Roupeiro, Antão Vaz","['Pasta', 'Pork', 'Shellfish', 'Lean fish']",52.68,46.29526972,12.02,32.47
331,Muralhas de Monção Vinho Verde Branco 2020,3.9,1314,14.99,Portugal / Minho / Vinho Verde,Adega de Monção,Portuguese Vinho Verde White,12.5,100 Albariño,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",10.32,46.29526972,3.47,74.84
332,Old Vines Tinto 2014,3.9,49,11.99,Portugal / Alentejano,Merino,Southern Portugal Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",73.05,39.14,3.8,45.74
333,Granit Alvarinho 2019,4.1,1024,25.49,Portugal / Minho / Vinho Verde / Monção e Melgaço,Soalheiro,Portuguese Vinho Verde White,13.0,100 Albariño,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",17.93,46.29526972,4.82,76.09
