,Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic
620,Frizzante Bianco Metodo Olimpia 2020,4.0,36,42.0,Italy / Southern Italy / Campania,Cantina Giardino,,13.79454297,,[],61.73,46.29526972,9.05,53.555
621,Le Peagnè Recioto della Valpolicella Classico 2013,3.9,30,19.0,Italy / Northern Italy / Veneto / Valpolicella / Recioto della Valpolicella / Recioto della Valpolicella Classico,Vaona,,13.79454297,,[],61.73,46.29526972,9.05,53.555
622,Jumara Irpinia Aglianico Campi Taurasini 2018,4.0,74,21.99,Italy / Southern Italy / Campania / Irpinia,I Capitani,Southern Italy Red,13.0,Aglianico,"['Beef', 'Pasta', 'Lamb']",74.49,50.97,23.41,40.51
623,Dolmen Colli del Limbara 2014,4.0,77,27.0,Italy / Southern Italy / Sardegna / Colli del Limbara,Gallura,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",71.61,58.7,9.05,53.555
624,Yantra 2017,3.9,391,24.99,Italy / Central Italy / Toscana,Tenuta dei Sette Cieli,Tuscan Red,14.0,"Merlot, Cabernet Sauvignon","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",49.68,41.86,8.45,44.59
625,Fiorfiore 2019,3.9,94,29.99,Italy / Central Italy / Umbria,Cantina Roccafiore,Central Italy White,13.79454297,,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",50.64,46.29526972,9.05,53.555
626,Vigneto Contrada Vallone 2016,4.1,54,21.99,Italy / Central Italy / Marche / Rosso Piceno,Rio Maggio,Central Italy Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",50.28,49.92,4.61,45.28
627,Orion Primitivo 2021,4.3,128,14.93,Italy / Southern Italy / Puglia / Salento,Li Veli,Southern Italy Primitivo,14.0,100 Primitivo,"['Beef', 'Pasta', 'Lamb', 'Poultry']",65.44,21.8,38.68,16.22
628,Sud Salice Salentino 2015,3.9,65,14.42,Italy / Southern Italy / Puglia / Salice Salentino,San Marzano,Southern Italy Red,13.0,"Negroamaro, Malvasia Nera","['Beef', 'Pasta', 'Lamb']",85.0,37.42,32.75,30.5
629,Bianchetto 2021,4.0,41,33.0,Italy / Central Italy / Lazio,Le Coste,Central Italy White,13.79454297,,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",46.98,46.29526972,22.87,69.62
630,Arneis Langhe Blange 2015,3.8,1386,19.99,Italy / Northern Italy / Piemonte / Langhe,Ceretto,Northern Italy White,13.0,100 Arneis,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",55.5,46.29526972,25.83,51.62
631,Rosé N.V.,4.3,335,31.99,Italy / Vino d'Italia,Altaneve,,13.79454297,,[],61.73,46.29526972,9.05,53.555
632,Sodale Merlot 2018,3.9,240,24.99,Italy / Central Italy / Lazio,Cotarella,Central Italy Red,14.1,100 Merlot,"['Beef', 'Pasta', 'Veal', 'Poultry']",51.11,40.75,5.83,46.87
633,Le Chiusure Erbaluce di Caluso 2019,4.0,93,27.99,Italy / Northern Italy / Piemonte / Erbaluce di Caluso,Favaro,Northern Italy White,13.79454297,,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",62.34,46.29526972,22.1,55.38
634,Pecorino 2018,3.8,168,24.99,Italy / Central Italy / Abruzzo / Colline Pescaresi,Tiberio,Central Italy White,13.79454297,,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",51.83,46.29526972,9.05,53.555
635,'Askos' Verdeca 2021,4.1,349,23.99,Italy / Southern Italy / Puglia / Valle d'Itria,Li Veli,Southern Italy White,13.5,100 Verdeca,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",64.85,46.29526972,7.61,34.85
636,Vino Rosso Spumante Demi-Sec N.V.,4.2,42,30.5,Italy / Northern Italy / Emilia-Romagna,Licataa,,13.79454297,,[],61.73,46.29526972,9.05,53.555
637,Moscato N.V.,4.3,722,13.86,Italy / Northern Italy / Lombardia / Provincia di Pavia,Caposaldo,,13.79454297,,[],61.73,46.29526972,9.05,53.555
638,Karneid Sauvignon 2019,3.8,30,25.99,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Franz Gojer,Northern Italy White,13.0,Sauvignon Blanc,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",60.37,46.29526972,9.05,53.555
639,Primitivo di Manduria 2014,3.9,213,18.99,Italy / Southern Italy / Puglia / Primitivo di Manduria,Poderi Angelini,Southern Italy Primitivo,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Poultry']",67.42,24.64,40.11,12.47
640,Felciaino Bolgheri Rosso 2018,4.1,275,20.99,Italy / Central Italy / Toscana / Bolgheri,Giovanni Chiappini,Italian Bolgheri,14.5,"50 Cabernet Sauvignon, 40 Merlot, 10 Sangiovese","['Beef', 'Pasta', 'Lamb', 'Veal', 'Game (deer, venison)']",64.78,63.97,6.86,50.93
641,Sirì d'Jermu Dogliani Superiore 2018,4.0,84,25.98,Italy / Northern Italy / Piemonte / Dogliani,Pecchenino,Northern Italy Red,14.0,100 Dolcetto,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",64.25,42.99,15.53,33.25
642,Asti N.V.,3.8,1448,37.83,Italy / Northern Italy / Piemonte / Asti,Zonin,Italian Asti,7.0,100 Moscato Bianco,"['Sweet desserts', 'Fruity desserts', 'Aperitif']",11.64,46.29526972,9.05,27.8
643,Giunco 2020,3.8,323,23.75,Italy / Southern Italy / Sardegna / Vermentino di Sardegna,Mesa,Southern Italy White,13.5,100 Vermentino,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",60.36,46.29526972,4.84,36.79
644,Romitoro (Il Toro) Toscana 2010,3.9,140,39.99,Italy / Central Italy / Toscana,Castello Romitorio,Tuscan Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",53.67,47.78,6.67,48.68
645,Vermentino Salento Bianco 2021,3.8,141,12.99,Italy / Southern Italy / Puglia / Salento,Vecchia Torre,Southern Italy White,12.5,100 Vermentino,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",60.45,46.29526972,5.42,36.56
646,Barolo Perno 2017,4.1,40,47.24,Italy / Northern Italy / Piemonte / Barolo,Sordo,Italian Barolo,14.5,100 Nebbiolo,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",62.91,76.13,4.04,80.95
647,Pinot Grigio 2021,4.0,53,17.99,Italy / Northern Italy / Friuli-Venezia Giulia / Venezia Giulia,Pierpaolo Pecorari,Northern Italy Pinot Grigio,13.0,100 Pinot Grigio,"['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",42.87,46.29526972,17.77,40.52
648,Trentino Pinot Grigio 2021,4.0,56,17.99,Italy / Northern Italy / Trentino-Alto Adige / Trentino,Maso Canali,Northern Italy Pinot Grigio,13.79454297,,"['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",43.15,46.29526972,10.88,42.26
649,Modus Toscana 2016,3.9,1738,26.99,Italy / Central Italy / Toscana,Ruffino,Tuscan Red,14.5,"39 Sangiovese, 35 Merlot, 26 Cabernet Sauvignon","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",51.99,42.88,6.36,44.94
650,Bruemm Falanghina 2020,4.0,25,27.0,Italy / Southern Italy / Campania,Ciro Picariello,Southern Italy White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",69.74,46.29526972,3.58,38.9
651,Barbaresco 2014,4.0,220,54.99,Italy / Northern Italy / Piemonte / Barbaresco,Albino Rocca,Italian Barbaresco,14.0,100 Nebbiolo,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",62.02,69.31,9.05,85.0
652,Montecucco Rosso Riserva 2016,3.9,1150,22.99,Italy / Central Italy / Toscana / Montecucco,ColleMassari,Tuscan Red,14.5,100 Sangiovese,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",52.57,44.44,7.15,43.74
653,Renesio Roero Riserva 2006,3.9,97,39.99,Italy / Northern Italy / Piemonte / Roero,Malvirà,Italian Nebbiolo,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",63.37,75.13,9.05,53.555
654,Il Vino dal Tralcetto Montepulciano d'Abruzzo 2019,3.8,3576,16.99,Italy / Central Italy / Abruzzo / Montepulciano d'Abruzzo,Cantina Zaccagnini,Italian Montepulciano d'Abruzzo,13.0,100 Montepulciano,"['Beef', 'Pasta', 'Veal', 'Pork']",34.0,39.67,2.84,64.68
655,Zagara Moscato d’Asti 2018,4.1,301,17.99,Italy / Northern Italy / Piemonte / Moscato d'Asti,Marchesi di Barolo,Italian Moscato d'Asti,13.79454297,,"['Fruity desserts', 'Aperitif']",28.35,46.29526972,9.05,34.56
656,Primitivo di Manduria 2012,3.9,395,19.99,Italy / Southern Italy / Puglia / Primitivo di Manduria,Poderi Angelini,Southern Italy Primitivo,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Poultry']",67.42,24.64,40.11,12.47
657,Miano Catarratto 2016,3.8,160,14.33,Italy / Southern Italy / Terre Siciliane / Sicilia,Castellucci Miano,Southern Italy White,12.5,Catarratto Bianco,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",57.0,46.29526972,3.45,37.61
658,Millesimato Pas Dosé 2013,3.9,637,28.42,Italy / Vino d'Italia,Contratto,,13.79454297,,[],61.73,46.29526972,9.05,53.555
659,Biferno Riserva 2017,3.8,93,16.1,Italy / Southern Italy / Molise / Biferno,Capitanio,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",75.73,30.21,30.42,21.9
660,Cà Moréi 2017,4.0,35,31.09,Italy / Northern Italy / Lombardia / Valtellina / Valtellina Superiore,Società Agricola Fay,Italian Nebbiolo,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",53.54,78.47,9.05,80.86
661,Greco di Tufo 2018,3.9,103,22.99,Italy / Southern Italy / Campania / Greco di Tufo,Ciro Picariello,Southern Italy White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",60.36,46.29526972,1.84,40.78
662,Pinot Grigio delle Venezie 2020,3.8,546,15.99,Italy / Northern Italy / Veneto / delle Venezie,Cesari,Northern Italy Pinot Grigio,12.5,100 Pinot Grigio,"['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",39.73,46.29526972,14.24,38.72
663,Montegradella Valpolicella Classico Superiore 2017,3.8,154,21.5,Italy / Northern Italy / Veneto / Valpolicella,Sartori di Verona,Italian Valpolicella Red,13.5,"45 Corvina, 30 Corvinone, 20 Rondinella, 5 Croatina","['Beef', 'Pasta', 'Veal', 'Poultry']",45.61,37.1,13.46,56.14
664,1480 L'Inizio 2015,4.1,47,17.99,Italy / Southern Italy / Calabria,Odoardi,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",85.0,42.2,36.11,24.97
665,Collio Bianco 2012,4.0,217,31.87,Italy / Northern Italy / Friuli-Venezia Giulia / Collio,Edi Keber,Northern Italy White,13.79454297,,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",61.85,46.29526972,22.33,49.71
666,Casa di Malia Prosecco (Organic) N.V.,3.8,1846,14.99,Italy / Northern Italy / Veneto / Prosecco,Botter,Italian Prosecco,11.0,100 Glera,"['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",20.0,46.29526972,9.05,62.59
667,Piuttosto Trebbiano Macerato 2020,4.0,63,34.99,Italy / Northern Italy / Emilia-Romagna,Tre Monti,Northern Italy White,14.5,100 Trebbiano Romagnolo,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",63.16,46.29526972,30.2,51.02
668,HEBO (Suvereto) 2017,3.8,1300,30.99,Italy / Central Italy / Toscana,Petra,Tuscan Red,13.5,"Merlot, Sangiovese, Cabernet Sauvignon","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",49.85,42.0,12.26,46.21
669,Pinot Grigio 2019,3.9,188,19.47,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Andrian,Northern Italy Pinot Grigio,13.5,100 Pinot Grigio,"['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",41.52,46.29526972,14.09,41.26
670,Kaiton Südtirol Eisacktaler Riesling 2019,3.8,113,34.43,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Kuen Hof,Northern Italy White,12.0,100 Riesling,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",55.15,46.29526972,20.5,60.33
671,Duca Sanfelice Cirò Classico Superiore Riserva Rosso 2019,3.8,74,20.99,Italy / Southern Italy / Calabria / Cirò,Librandi,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",75.58,42.79,9.05,53.555
672,Morellino di Scansano Riserva 2019,4.1,92,30.99,Italy / Central Italy / Toscana / Morellino di Scansano,Fattoria le Pupille,Tuscan Red,14.0,100 Sangiovese,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",48.54,42.83,6.83,47.13
673,Il Bugiardo Valpolicella Ripasso Classico Superiore 2018,4.2,506,24.94,Italy / Northern Italy / Veneto / Valpolicella / Valpolicella Ripasso / Valpolicella Ripasso Classico,Buglioni,Italian Ripasso,14.7,"Croatina, Corvinone, Oseleta, Corvina, Rondinella","['Beef', 'Veal', 'Game (deer, venison)']",66.75,42.32,28.01,25.92
674,Single Estate Chianti Classico (Basilica Cafaggio) 2019,3.8,167,22.67,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Cafaggio,Italian Chianti,13.0,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",42.86,55.28,9.05,65.0
675,Terre More Maremma Toscana 2018,4.0,340,14.99,Italy / Central Italy / Toscana / Maremma Toscana,Tenuta Ammiraglia,Tuscan Red,14.0,"Shiraz/Syrah, Merlot, Cabernet Sauvignon, Cabernet Franc","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",49.52,41.35,9.7,45.03
676,Gigetto 2015,4.0,46,39.95,Italy / Central Italy / Toscana,Poggio La Noce,Tuscan Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",46.28,41.81,9.05,46.39
677,Catarratto del Masso 2018,3.9,302,20.99,Italy / Southern Italy / Terre Siciliane / Sicilia,Feudo Montoni,Southern Italy White,13.0,Catarratto Bianco,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",60.18,46.29526972,4.51,38.24
678,Bucci Verdicchio dei Castelli di Jesi Classico Superiore 2020,4.0,674,22.99,Italy / Central Italy / Marche / Verdicchio dei Castelli di Jesi,Bucci,Central Italy White,13.5,100 Verdicchio,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",45.47,46.29526972,20.0,65.73
679,Jèma Corvina 2015,4.1,1339,39.67,Italy / Northern Italy / Veneto / Verona,Cesari,Northern Italy Red,13.5,100 Corvina,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",63.52,39.76,21.6,28.54
680,Giall'Oro Valdobbiadene Prosecco Superiore Extra Dry N.V.,4.0,5522,35.9,Italy / Northern Italy / Veneto / Prosecco / Conegliano-Valdobbiadene Prosecco,Ruggeri,Italian Prosecco,11.0,100 Glera,"['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",23.72,46.29526972,9.05,53.56
681,Sorì del Drago Barbera d'Alba 2019,4.1,103,37.99,Italy / Northern Italy / Piemonte / Barbera d'Alba,Brovia,Italian Barbera,13.79454297,,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",52.25,20.12,6.3,63.61
682,Tenuta Guado al Tasso Vermentino Bolgheri 2021,4.0,1138,24.99,Italy / Central Italy / Toscana / Bolgheri,Antinori,Central Italy White,13.0,100 Vermentino,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",41.72,46.29526972,21.87,66.61
683,Rosso di Montalcino 2012,3.8,507,23.98,Italy / Central Italy / Toscana / Rosso di Montalcino,Ciacci Piccolomini d'Aragona,Tuscan Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",44.9,41.49,2.98,47.52
684,Organic Rosato N.V.,3.9,84,16.49,Italy / Vino d'Italia,Cirelli,,13.79454297,,[],61.73,46.29526972,9.05,53.555
685,Pinot Grigio 2018,3.8,516,22.99,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Tiefenbrunner,Northern Italy Pinot Grigio,13.0,100 Pinot Gris,"['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",41.78,46.29526972,10.76,42.49
686,Chianti Classico Riserva di Famiglia 2015,3.8,753,37.49,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Cecchi,Italian Chianti,14.0,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",47.35,58.25,5.09,64.7
687,Sourgal Moscato d'Asti 2016,4.1,173,17.99,Italy / Northern Italy / Piemonte / Moscato d'Asti,Elio Perrone,Italian Moscato d'Asti,13.79454297,,"['Fruity desserts', 'Aperitif']",30.1,46.29526972,9.05,34.69
688,Ronco del Cerò Sauvignon 2016,4.1,427,32.99,Italy / Northern Italy / Friuli-Venezia Giulia / Collio,Venica & Venica,Northern Italy White,13.5,100 Sauvignon Blanc,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",62.15,46.29526972,24.55,51.24
689,Vigna Granda 2020,3.9,32,29.99,Italy / Northern Italy / Piemonte / Langhe,Ghiomo,Italian Nebbiolo,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",55.61,78.37,1.31,82.27
690,Negroamaro 2018,4.1,33,15.0,Italy / Southern Italy / Puglia,Valentina Passalacqua,,13.79454297,,[],61.73,46.29526972,9.05,53.555
691,Løvo Prosecco Brut N.V.,3.9,190,27.29,Italy / Northern Italy / Veneto / Prosecco,Luca Paretti,Italian Prosecco,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",16.57,46.29526972,9.05,64.24
692,Biancofongoli Trebbiano Spoletino 2020,3.8,220,15.09,Italy / Central Italy / Umbria,Fongoli,Central Italy White,13.79454297,,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",51.98,46.29526972,14.91,65.87
693,Mantonico 2016,3.8,57,31.5,Italy / Southern Italy / Calabria,Statti,Southern Italy White,13.0,100 Mantonico Bianco,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",68.99,46.29526972,8.0,36.87
694,Oltremé Susumaniello 2015,3.9,429,22.99,Italy / Southern Italy / Puglia / Salento,Tenute Rubino,Southern Italy Red,13.0,100 Susumaniello,"['Beef', 'Pasta', 'Lamb']",76.5,34.34,32.17,26.03
695,Primitivo Salento Artas 2017,4.2,382,37.99,Italy / Southern Italy / Puglia / Salento,Castello Monaci,Southern Italy Primitivo,16.5,100 Primitivo,"['Beef', 'Pasta', 'Lamb', 'Poultry']",69.35,28.17,39.28,18.47
696,Gran Selezione Chianti Classico 2017,4.2,28,39.5,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Tenuta di Lilliano,Italian Chianti,14.5,"Merlot, Sangiovese","['Beef', 'Veal', 'Poultry']",51.67,60.14,10.4,62.95
697,Casanuova di Nittardi Chianti Classico 2014,3.8,231,34.5,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Nittardi,Italian Chianti,14.0,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",48.42,58.68,7.78,60.73
698,Baluma Nebbiolo d'Alba 2019,3.9,164,23.0,Italy / Northern Italy / Piemonte,Diego Conterno,Italian Nebbiolo,13.0,100 Nebbiolo,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",61.91,81.73,0.05,81.25
699,Campoalto Chianti Classico Riserva 2015,3.8,42,29.95,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Tenuta Casuccio Tarletti,Italian Chianti,13.79454297,,"['Beef', 'Veal', 'Poultry']",42.99,42.73,5.62,54.9
700,Pirochetta Vecchie Vigne Dogliani Superiore 2016,3.8,80,25.99,Italy / Northern Italy / Piemonte / Dogliani,Cascina Corte,Northern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",66.38,51.48,15.27,34.18
701,Nobile di Montepulciano 2015,4.0,1952,21.99,Italy / Central Italy / Toscana / Vino Nobile di Montepulciano,Salcheto,Italian Vino Nobile Di Montepulciano,13.0,100 Prugnolo Gentile,"['Beef', 'Game (deer, venison)', 'Poultry']",53.07,57.26,3.38,66.08
702,Gattinara 2013,3.9,26,37.99,Italy / Northern Italy / Piemonte / Gattinara,Petterino,Italian Nebbiolo,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",58.85,75.01,1.62,78.5
703,I Bricchi Barbera d'Asti 2017,4.1,439,37.99,Italy / Northern Italy / Piemonte / Barbera d'Asti,Scarpa,Italian Barbera,13.79454297,,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",50.81,25.32,9.05,53.555
704,Brut Rosé 2015,4.0,257,29.99,Italy / Northern Italy / Emilia-Romagna / Lambrusco di Sorbara,Cantina della Volta,,13.79454297,,[],61.73,46.29526972,9.05,53.555
705,Arneis Langhe 2020,4.0,212,22.99,Italy / Northern Italy / Piemonte / Langhe,Cordero di Montezemolo,Northern Italy White,13.5,100 Arneis,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",58.54,46.29526972,21.19,51.55
706,Serra Dei Turchi Barolo 2017,4.1,232,39.99,Italy / Northern Italy / Piemonte / Barolo,San Silvestro,Italian Barolo,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",65.09,77.67,2.05,79.27
707,i Quercioli Reggiano Lambrusco Dolce N.V.,3.8,1592,12.99,Italy / Northern Italy / Emilia-Romagna / Reggiano,Medici Ermete,,13.79454297,,[],61.73,46.29526972,9.05,53.555
708,Red Angel On The Moonlight Pinot Nero 2019,3.9,201,30.99,Italy / Northern Italy / Friuli-Venezia Giulia / Venezia Giulia,Jermann,Northern Italy Pinot Noir,13.0,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",30.85,20.92,2.97,64.24
709,11 Minutes Rosato 2011,4.2,245,22.99,Italy / Northern Italy / Veneto,Pasqua Vigneti e Cantine,,13.79454297,,[],61.73,46.29526972,9.05,53.555
710,Pinot Grigio Valdadige 2021,3.9,2241,21.99,Italy / Northern Italy / Trentino-Alto Adige / Valdadige,Santa Margherita,Northern Italy Pinot Grigio,12.5,100 Pinot Grigio,"['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",41.07,46.29526972,11.02,42.03
711,Amarone della Valpolicella 2016,4.3,116,35.49,Italy / Northern Italy / Veneto / Valpolicella / Amarone della Valpolicella,Vecchio Marone,Italian Amarone,12.0,100 Corvina,"['Beef', 'Lamb', 'Game (deer, venison)', 'Blue cheese']",85.0,28.52,44.57,24.66
712,Calaiancu Bianco 2017,3.9,48,26.0,Italy / Southern Italy / Terre Siciliane,Mortellito,Southern Italy White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",59.17,46.29526972,3.55,45.54
713,Ramoro Pinot Grigio 2020,3.9,67,15.99,Italy / Central Italy / Abruzzo / Terre di Chieti,Lunaria,,13.79454297,,[],61.73,46.29526972,9.05,53.555
714,Valpolicella Ripasso Superiore 2018,4.0,1485,34.99,Italy / Northern Italy / Veneto / Valpolicella / Valpolicella Ripasso,Brigaldara,Italian Ripasso,14.5,100 Corvina,"['Beef', 'Veal', 'Game (deer, venison)']",63.93,40.29,32.45,28.66
715,Chianti Classico 2016,3.8,2951,14.99,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Castello di Albola,Italian Chianti,13.0,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",41.72,53.25,2.49,62.62
716,Gavi 2020,4.0,158,16.49,Italy / Northern Italy / Piemonte / Gavi,Picollo Ernesto,Italian Gavi,12.5,100 Cortese,"['Pasta', 'Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",17.93,46.29526972,9.05,79.05
717,Anthìlia 2021,3.8,443,17.07,Italy / Southern Italy / Terre Siciliane / Sicilia,Donnafugata,Southern Italy White,12.5,100 Ansonica,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",58.82,46.29526972,10.06,38.92
718,Barbera d'Alba Aves 2017,4.1,250,32.0,Italy / Northern Italy / Piemonte / Barbera d'Alba,Comm. G.B. Burlotto,Italian Barbera,14.0,100 Barbera,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",55.69,24.43,18.25,67.35
719,Botonero Nebbiolo 2020,4.0,191,18.69,Italy / Northern Italy / Lombardia / Terrazze Retiche di Sondrio,Mamete Prevostini,Italian Nebbiolo,13.5,Nebbiolo,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",57.87,65.2,3.67,70.72
720,Barbera del Monferrato 2020,3.9,156,18.99,Italy / Northern Italy / Piemonte / Barbera del Monferrato,Ercole,Italian Barbera,12.5,100 Barbera,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",52.61,23.22,0.32,67.59
721,Vigna Il Corto 2018,4.1,71,23.99,Italy / Central Italy / Toscana,Fattoria di Basciano,Tuscan Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",49.1,37.14,4.75,47.74
722,Derthona Colli Tortonesi Timorasso 2018,4.0,47,32.99,Italy / Northern Italy / Piemonte / Colli Tortonesi,Broglia,Northern Italy White,13.79454297,,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",63.63,46.29526972,18.66,46.0
723,Uvaggio 2016,4.1,293,35.99,Italy / Northern Italy / Piemonte / Coste della Sesia,Proprieta Sperino,Italian Nebbiolo,13.5,100 Nebbiolo,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",59.94,58.31,10.41,57.28
724,Jungano Aglianico Paestum 2016,4.1,466,32.99,Italy / Southern Italy / Campania / Paestum,San Salvatore,Southern Italy Red,14.5,100 Aglianico,"['Beef', 'Pasta', 'Lamb']",81.96,47.65,22.89,32.1
725,Langhe Nebbiolo 2017,3.9,32,30.0,Italy / Northern Italy / Piemonte / Langhe,Grasso Fratelli,Italian Nebbiolo,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",64.75,85.0,9.45,84.34
726,Colle Maggio Montepulciano d'Abruzzo 2016,3.9,421,16.99,Italy / Central Italy / Abruzzo / Montepulciano d'Abruzzo,Torre Zambra,Italian Montepulciano d'Abruzzo,14.0,100 Montepulciano,"['Beef', 'Pasta', 'Veal', 'Pork']",42.06,42.11,8.49,61.7
727,Rosso di Montalcino (Gorelli) 2020,4.2,50,39.99,Italy / Central Italy / Toscana / Rosso di Montalcino,Le Potazzine,Tuscan Red,13.79454297,,[],61.73,46.29526972,9.05,53.555
728,Falanghina Campi Flegrei 2019,3.9,72,23.4,Italy / Southern Italy / Campania / Campi Flegrei,La Sibilla,Southern Italy White,12.0,100 Falanghina,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",55.63,46.29526972,5.48,38.36
