,Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic
791,Pinot Noir Bourgogne 2020,3.9,625,31.99,France / Bourgogne,Domaine Faiveley,Burgundy Red,12.5,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",30.02,23.1,3.18,64.83
792,Rose 2019,4.1,886,14.43,France / Vin de Pays / Méditerranée,Maison No. 9,,13.79454297,,[],61.73,46.29526972,9.05,53.555
793,Bordeaux 2016,4.1,308,39.54,France / Bordeaux,Closerie Saint Roc,Bordeaux Red,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",61.94,52.82,9.05,66.93
794,Barsac (Grand Cru Classé) 2012,4.1,180,35.0,France / Bordeaux / Sauternes / Barsac,Château Doisy-Daëne,Bordeaux Sauternes,13.5,Sémillon,"['Fruity desserts', 'Blue cheese']",85.0,46.29526972,85.0,75.23
795,Côtes du Rhône Villages 2018,3.9,132,24.99,France / Rhone Valley / Southern Rhône / Côtes-du-Rhône / Côtes-du-Rhône-Villages,La Bastide Saint Dominique,Southern Rhône Red,14.5,"50 Grenache, 20 Shiraz/Syrah, 15 Mourvedre, 15 Carignan","['Beef', 'Lamb', 'Game (deer, venison)']",68.22,49.1,9.72,53.3
796,Crozes-Hermitage Domaine de Thalabert 2018,4.1,778,34.94,France / Rhone Valley / Northern Rhône / Crozes-Hermitage,Paul Jaboulet Aîné,Northern Rhône Crozes-Hermitage,14.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",64.06,48.56,6.21,45.8
797,Pessac-Leognan 2016,4.1,353,28.94,France / Bordeaux / Graves / Pessac-Léognan,Clos Marsalette,Bordeaux Pessac-Léognan,13.5,"50 Merlot, 48 Cabernet Sauvignon, 2 Cabernet Franc","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",72.17,72.75,4.87,72.45
798,Cyprès de Climens Barsac 2014,4.2,46,51.99,France / Bordeaux / Sauternes / Barsac,Château Climens,Bordeaux Sauternes,13.0,Sémillon,"['Fruity desserts', 'Blue cheese']",82.59,46.29526972,85.0,76.94
799,Prestige Blanc 2020,4.2,354,27.0,France / Provence / Côtes de Provence,Minuty,,13.79454297,,[],61.73,46.29526972,9.05,53.555
800,Elan 2015,3.8,41,24.99,France / Languedoc-Roussillon / Côtes du Roussillon,Vignoble Réveille,Languedoc-Roussillon Red,13.79454297,,"['Beef', 'Pasta', 'Veal']",62.08,48.04,10.42,53.16
801,Château Paul Mas Gres de Montpellier Clos de Savignac 2016,4.1,233,23.99,France / Languedoc-Roussillon / Languedoc,Paul Mas,Languedoc-Roussillon Red,13.79454297,,"['Beef', 'Pasta', 'Veal']",68.12,55.95,1.05,62.76
802,Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2014,4.1,1885,49.99,France / Bordeaux / Graves / Pessac-Léognan,Château Carbonnieux,Bordeaux White,13.0,100 Sauvignon Blanc,"['Pork', 'Vegetarian', 'Poultry', 'Appetizers and snacks', 'Lean fish']",63.17,46.29526972,12.92,43.18
803,La Grande Berge Givry 1er Cru 2018,4.2,84,36.0,France / Bourgogne / Côte Chalonnaise / Givry / Givry Premier Cru / Givry 1er Cru 'La grande Berge',Domaine Ragot,Burgundy Côte Chalonnaise Red,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",26.11,25.64,4.14,63.45
804,Novellum Chardonnay 2020,3.9,851,18.99,France / Languedoc-Roussillon,Domaine Lafage,Languedoc-Roussillon White,13.0,100 Chardonnay,"['Pasta', 'Vegetarian', 'Poultry', 'Lean fish', 'Aperitif']",44.18,46.29526972,2.04,41.62
805,Les Launes Crozes-Hermitage 2020,3.9,847,24.99,France / Rhone Valley / Northern Rhône / Crozes-Hermitage,Delas,Northern Rhône Crozes-Hermitage,13.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",65.39,50.63,2.49,46.61
806,Mosaïque Brut Champagne N.V.,3.8,9735,39.99,France / Champagne,Jacquart,French Champagne,12.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",62.02,46.29526972,9.05,74.02
807,Cuvée Emma Vallée du Rhône 2016,4.1,183,31.53,France / Rhone Valley,Domaine Gallety,,13.79454297,,[],61.73,46.29526972,9.05,53.555
808,La Reine des Bois Tavel Rosé 2021,4.3,25,39.95,France / Rhone Valley / Southern Rhône / Tavel,Domaine de la Mordorée,Southern Rhône Rosé,13.0,"Shiraz/Syrah, Grenache, Cinsault, Clairette, Bourboulenc","['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Poultry']",56.08,46.29526972,14.6,51.29
809,Sauternes (Premier Grand Cru Classé) 2008,4.3,435,99.99,France / Bordeaux / Sauternes,Château Guiraud,Bordeaux Sauternes,13.5,100 Sémillon,"['Fruity desserts', 'Blue cheese']",85.0,46.29526972,85.0,76.21
810,Bugey-Cerdon 'La Cueille' N.V.,4.2,2089,22.99,France / Savoie / Bugey,Patrick Bottex,,13.79454297,,[],61.73,46.29526972,9.05,53.555
811,Mâcon-Villages 2020,3.8,523,17.99,France / Bourgogne / Mâconnais / Mâcon / Mâcon-Villages,Joseph Drouhin,Burgundy Mâconnais White,13.0,100 Chardonnay,"['Pasta', 'Vegetarian', 'Cured Meat']",41.8,46.29526972,1.29,42.64
812,Chavignol Sancerre 2020,4.2,76,32.0,France / Loire Valley / Upper Loire / Sancerre,Domaine Bailly Reverdy,Upper Loire White,13.79454297,,"['Pork', 'Shellfish', 'Spicy food', 'Vegetarian', 'Goat cheese']",21.32,46.29526972,9.05,69.29
813,Saint-Émilion Grand Cru (Grand Cru Classé) 2006,4.1,231,39.06,France / Bordeaux / Libournais / Saint-Émilion / Saint-Émilion Grand Cru,Château Laroze,Bordeaux Saint-Émilion,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",74.82,54.77,7.48,50.31
814,Petit Ours 2020,3.9,1224,26.49,France / Rhone Valley / Southern Rhône / Côtes-du-Rhône,Domaine du Coulet - Matthieu Barret,Southern Rhône Red,13.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)']",64.06,49.2,8.05,54.49
815,Pierres Rousses Vouvray 2020,4.2,83,38.0,France / Loire Valley / Middle Loire / Touraine / Vouvray,Domaine Breton - Catherine & Pierre Breton,Loire Chenin Blanc,13.79454297,,"['Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry', 'Mild and soft cheese']",24.08,46.29526972,6.53,85.0
816,No. 1 Rosé N.V.,4.1,358,30.98,France / Languedoc-Roussillon,Bodvar,Languedoc-Roussillon Rosé,11.5,Cinsault,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",43.65,46.29526972,6.67,54.73
817,Auxey-Duresses 'Les Crais' 2018,4.3,71,44.49,France / Bourgogne / Côte de Beaune / Auxey-Duresses,Pascal Prunier-Bonheur,Burgundy Côte de Beaune White,13.79454297,,"['Pasta', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",58.53,46.29526972,9.05,57.52
818,Riesling Alsace Grand Cru 'Saering' 2015,4.0,614,29.99,France / Alsace / Alsace Grand Cru,Domaines Schlumberger,Alsace Riesling,13.5,100 Riesling,"['Pork', 'Rich fish (salmon, tuna etc)', 'Spicy food', 'Vegetarian', 'Cured Meat']",45.32,46.29526972,24.23,79.14
819,Le Petit Ducru de Ducru Beaucaillou Saint-Julien 2018,4.2,319,38.99,France / Bordeaux / Médoc / Saint-Julien,Château Ducru-Beaucaillou,Bordeaux Saint-Julien,14.5,100 Merlot,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",68.23,70.19,7.67,78.26
820,La Pétillante Brut Rosé N.V.,4.1,217,29.99,France / Provence / Côtes de Provence,Coeur Clémentine,,13.79454297,,[],61.73,46.29526972,9.05,53.555
821,Colline Côtes du Rhône Rouge 2019,3.8,146,14.99,France / Rhone Valley / Southern Rhône / Côtes-du-Rhône,La Cabotte,Southern Rhône Red,13.5,"Shiraz/Syrah, Grenache, Mourvedre, Carignan, Cinsault","['Beef', 'Lamb', 'Game (deer, venison)']",62.47,49.65,6.61,54.7
822,Saint-Emilion Grand Cru 2016,4.4,128,29.99,France / Bordeaux / Libournais / Saint-Émilion / Saint-Émilion Grand Cru,Château Haut Rocher,Bordeaux Saint-Émilion,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",72.12,59.37,2.44,52.55
823,Cuvée Vieilles Vignes Brouilly 2017,4.2,132,37.0,France / Beaujolais / Brouilly,Domaine de la Grand'Cour - Jean Louis Dutraive,Beaujolais Red,13.79454297,,"['Pasta', 'Veal', 'Pork', 'Poultry']",3.51,11.44,8.26,85.0
824,Les Fougerais Savennières 2020,4.1,44,22.97,France / Loire Valley / Middle Loire / Savennières,Domaine Dhommé,Loire Chenin Blanc,13.79454297,,"['Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry', 'Mild and soft cheese']",34.02,46.29526972,21.29,75.97
825,Bourgogne 'Les Sétilles' 2019,4.1,2216,34.99,France / Bourgogne,Olivier Leflaive,Burgundy White,13.0,100 Chardonnay,"['Pasta', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",62.32,46.29526972,2.46,51.91
826,Cuvée Tradition Brut Champagne Grand Cru 'Ambonnay' N.V.,4.1,1935,49.99,France / Champagne / Montagne de Reims / Champagne Grand Cru 'Ambonnay',R.H. Coutier,French Champagne,12.5,"80 Pinot Nero, 20 Chardonnay","['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",65.07,46.29526972,9.05,73.59
827,Bouzéron 'Les Trois' 2017,3.8,46,22.94,France / Bourgogne / Côte Chalonnaise / Bouzéron,Domaine Chanzy,Burgundy Côte Chalonnaise White,13.79454297,,"['Pasta', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",42.36,46.29526972,0.12,40.48
828,Chavignol Sancerre Blanc 2019,4.1,347,22.98,France / Loire Valley / Upper Loire / Sancerre,Domaine Pierre Martin,Upper Loire White,14.0,100 Sauvignon Blanc,"['Pork', 'Shellfish', 'Spicy food', 'Vegetarian', 'Goat cheese']",19.64,46.29526972,1.57,66.78
829,Notorious Pink Grenache 2020,4.1,792,17.07,France / Vin de France,Notorious Wines,,13.79454297,,[],61.73,46.29526972,9.05,53.555
830,Gemini Saint-Péray 2020,4.4,26,30.0,France / Rhone Valley / Northern Rhône / Saint-Péray,Julien Cécillon,Northern Rhône Saint-Péray,13.79454297,,"['Rich fish (salmon, tuna etc)', 'Shellfish', 'Vegetarian', 'Mild and soft cheese']",29.75,46.29526972,34.43,53.27
831,Gigondas Les Grames 2019,4.3,82,39.0,France / Rhone Valley / Southern Rhône / Gigondas,Domaine des Espiers,Southern Rhône Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)']",67.35,46.44,6.17,51.96
832,Les Choisilles Montlouis Sur Loire 2020,4.0,44,39.99,France / Loire Valley / Middle Loire / Touraine / Montlouis-sur-Loire,François Chidaine,Loire Chenin Blanc,14.5,Chenin Blanc,"['Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry', 'Mild and soft cheese']",24.34,46.29526972,8.73,84.84
833,Riesling Alsace Grand Cru 'Saering' 2017,3.9,686,39.99,France / Alsace / Alsace Grand Cru,Domaines Schlumberger,Alsace Riesling,13.5,100 Riesling,"['Pork', 'Rich fish (salmon, tuna etc)', 'Spicy food', 'Vegetarian', 'Cured Meat']",45.32,46.29526972,24.23,79.14
834,O.V.N.I. Blanc 2021,4.2,80,14.49,France / Loire Valley,J. Mourat,,13.79454297,,[],61.73,46.29526972,9.05,53.555
835,Vouvray Le Haut-Lieu Sec 2019,4.1,972,39.99,France / Loire Valley / Middle Loire / Touraine / Vouvray,Domaine Huet,Loire Chenin Blanc,13.0,100 Chenin Blanc,"['Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry', 'Mild and soft cheese']",23.48,46.29526972,9.8,85.0
836,Clos du Breuil Montlouis Sur Loire 2019,4.2,245,39.99,France / Loire Valley / Middle Loire / Touraine / Montlouis-sur-Loire,François Chidaine,Loire Chenin Blanc,13.0,100 Chenin Blanc,"['Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry', 'Mild and soft cheese']",21.38,46.29526972,3.67,85.0
837,Côtes du Rhône 2020,3.9,294,15.99,France / Rhone Valley / Southern Rhône / Côtes-du-Rhône,Domaine de la Solitude - Famille Lancon,Southern Rhône Red,14.0,Grenache,"['Beef', 'Lamb', 'Game (deer, venison)']",63.22,47.31,3.69,52.95
838,Côtes du Rhône Villages Terre D'Argile 2020,4.0,332,33.99,France / Rhone Valley / Southern Rhône / Côtes-du-Rhône / Côtes-du-Rhône-Villages,Domaine de la Janasse,Southern Rhône Red,14.5,"Shiraz/Syrah, Grenache, Mourvedre, Carignan","['Beef', 'Lamb', 'Game (deer, venison)']",66.99,47.47,11.71,53.5
839,Les Bambins Saint-Amour 2021,4.2,74,39.5,France / Beaujolais / Saint-Amour,Les Bertrand,Beaujolais Red,13.79454297,,"['Pasta', 'Veal', 'Pork', 'Poultry']",4.99,15.92,7.78,84.42
840,Domaine De Cigalus Red 2019,4.2,843,54.99,France / Vin de Pays / Pays d'Oc / Aude,Gérard Bertrand,Languedoc-Roussillon Red,15.0,"Shiraz/Syrah, Merlot, Cabernet Sauvignon, Cabernet Franc, Caladoc, Carignan, Grenache","['Beef', 'Pasta', 'Veal']",67.91,57.58,11.12,63.59
841,Chorey-les-Beaune ‘Le Grand Saussy’ 2018,4.2,27,31.94,France / Bourgogne / Côte de Beaune / Chorey-lès-Beaune,Camus-Bruchon & Fils,Burgundy Côte de Beaune Red,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",34.68,28.24,9.05,67.96
842,Le Pech Abusé Vendanges Manuelles 2017,4.2,134,36.49,France / South West France / Gascogne / Buzet,Domaine du Pech,,13.79454297,,[],61.73,46.29526972,9.05,53.555
843,Vieilles Vignes Bourgogne Blanc 2019,4.2,44,41.99,France / Bourgogne,Jean-Philippe Fichet,Burgundy White,13.79454297,,"['Pasta', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",64.46,46.29526972,7.1,51.4
844,Les Vignes de Mon Père Cabernet - Syrah 2019,4.2,101,13.99,France / Vin de Pays / Pays d'Oc / Gard,Mas des Bressades,Languedoc-Roussillon Red,14.5,"Shiraz/Syrah, Cabernet Sauvignon","['Beef', 'Pasta', 'Veal']",68.74,61.08,2.12,61.07
845,Beaujolais Villages Blanc Les Bruyères 2020,3.9,42,19.99,France / Beaujolais / Beaujolais-Villages,Yohan Lardy,,13.79454297,,[],61.73,46.29526972,9.05,53.555
846,Castillon Côtes de Bordeaux 2019,3.8,47,16.99,France / Bordeaux / Côtes de Bordeaux / Castillon - Côtes de Bordeaux,Château La Bourrée,Bordeaux Red,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",67.62,59.4,5.12,64.87
847,Miraflors Rosé 2021,4.0,299,16.95,France / Languedoc-Roussillon / Côtes du Roussillon,Domaine Lafage,Languedoc-Roussillon Rosé,13.5,100 Grenache Gris,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",39.07,46.29526972,0.07,57.4
848,Pauillac 2012,4.4,190,39.99,France / Bordeaux / Médoc / Pauillac,Château La Fleur Haut Carras,Bordeaux Pauillac,14.0,"Cabernet Sauvignon, Merlot","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",78.43,68.37,9.05,75.51
849,Quincy Blanc 2021,4.1,36,17.99,France / Loire Valley / Upper Loire / Quincy,Gerard Bigonneau,Upper Loire White,13.79454297,,"['Pork', 'Shellfish', 'Spicy food', 'Vegetarian', 'Goat cheese']",18.85,46.29526972,9.05,70.0
850,Viré-Clessé 2019,3.9,118,24.99,France / Bourgogne / Mâconnais / Viré-Clessé,Chanson,Burgundy Mâconnais White,13.0,Chardonnay,"['Pasta', 'Vegetarian', 'Cured Meat']",40.29,46.29526972,2.4,39.91
851,Côte de Nuits-Villages 2019,4.4,94,39.97,France / Bourgogne / Côte de Nuits / Côte de Nuits Villages,Domaine Gachot-Monot,Burgundy Côte de Nuits Red,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",42.37,32.52,1.77,73.91
852,Quintaine Viré-Clessé 2018,4.2,176,42.94,France / Bourgogne / Mâconnais / Viré-Clessé,Guillemot-Michel,Burgundy Mâconnais White,14.0,100 Chardonnay,"['Pasta', 'Vegetarian', 'Cured Meat']",45.7,46.29526972,18.93,41.08
853,Lou Coucardié Rouge 2015,4.1,138,25.99,France / Rhone Valley / Southern Rhône / Costières-de-Nîmes,Domaine Gassier,Southern Rhône Red,15.0,"50 Mourvedre, 35 Garnacha, 15 Shiraz/Syrah","['Beef', 'Lamb', 'Game (deer, venison)']",66.51,48.33,14.32,55.15
854,Cassis Rosé 2020,4.2,40,27.94,France / Provence / Cassis,Bagnol,Provence Rosé,13.5,"Mourvedre, Cinsault, Grenache","['Pork', 'Shellfish', 'Vegetarian', 'Poultry']",31.63,46.29526972,9.05,60.8
855,Tradition Brut Champagne N.V.,3.9,591,29.99,France / Champagne,Breton & Fils,French Champagne,12.5,"Pinot Meunier, Pinot Noir, Chardonnay","['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",58.86,46.29526972,9.05,74.83
856,Tendresse Brut Rosé Champagne N.V.,4.1,251,44.99,France / Champagne,Veuve Doussot,French Champagne,13.79454297,,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",73.41,46.29526972,9.05,75.18
857,Rock Angel Rosé 2019,4.2,809,40.61,France / Provence / Côtes de Provence,Château d'Esclans,Provence Rosé,14.0,100 Grenache,"['Pork', 'Shellfish', 'Vegetarian', 'Poultry']",32.97,46.29526972,1.48,64.83
858,Haut-Médoc (Grand Cru Classé) 2016,4.1,1515,57.99,France / Bordeaux / Médoc / Haut-Médoc,Château La Tour Carnet,Bordeaux Médoc,13.0,"Merlot, Cabernet Sauvignon, Petit Verdot","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",74.31,74.07,8.05,70.94
859,Les Fiefs de Lagrange Saint-Julien 2012,3.8,1669,39.94,France / Bordeaux / Médoc / Saint-Julien,Château Lagrange,Bordeaux Saint-Julien,13.0,Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",63.63,64.36,7.63,72.34
860,La Souteronne 2018,4.1,355,34.0,France / Vin de France,Hervé Souhaut,,13.79454297,,[],61.73,46.29526972,9.05,53.555
861,Savennières-Roche-aux-Moines 2019,4.3,207,44.0,France / Loire Valley / Middle Loire / Savennières / Savennières-Roche-aux-Moines,Domaine Aux Moines,Loire Chenin Blanc,13.79454297,,"['Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry', 'Mild and soft cheese']",26.72,46.29526972,9.01,84.95
862,Les Belons Sauvignon Blanc - Gros Manseng 2020,4.1,198,14.44,France / Vin de France,Laithwaites,,13.79454297,,[],61.73,46.29526972,9.05,53.555
863,Vermouth Blanc N.V.,4.2,250,25.99,France / Cognac / Pineau des Charentes,La Quintinye Vermouth Royal,,13.79454297,,[],61.73,46.29526972,9.05,53.555
864,Cuvée Tradition Gigondas 2018,4.2,368,34.99,France / Rhone Valley / Southern Rhône / Gigondas,Domaine du Gour de Chaule,Southern Rhône Red,14.5,100 Grenache,"['Beef', 'Lamb', 'Game (deer, venison)']",66.14,50.02,6.3,54.19
865,Saint-Amour 2018,4.2,28,39.99,France / Beaujolais / Saint-Amour,Domaine de Fa,Beaujolais Red,13.79454297,,"['Pasta', 'Veal', 'Pork', 'Poultry']",6.05,18.56,1.08,78.29
866,Vouvray Le Mont Sec 2017,4.3,284,42.0,France / Loire Valley / Middle Loire / Touraine / Vouvray,Domaine Huet,Loire Chenin Blanc,13.0,100 Chenin Blanc,"['Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry', 'Mild and soft cheese']",24.36,46.29526972,8.06,85.0
867,La Sémillante de Sigalas Blanc Sec 2015,4.1,181,25.0,France / Bordeaux,Château Sigalas Rabaud,Bordeaux White,13.79454297,,"['Pork', 'Vegetarian', 'Poultry', 'Appetizers and snacks', 'Lean fish']",66.32,46.29526972,17.61,36.9
868,La Cantilène Minervois La Livinière 2018,4.1,226,31.17,France / Languedoc-Roussillon / Minervois / Minervois La Livinière,Château Sainte-Eulalie,Languedoc-Roussillon Red,14.5,"Shiraz/Syrah, Grenache, Carignan","['Beef', 'Pasta', 'Veal']",67.91,57.08,12.49,62.12
869,Chiroubles 2014,4.2,41,53.25,France / Beaujolais / Chiroubles,Domaine Lafarge Vial,Beaujolais Red,12.5,100 Gamay,"['Pasta', 'Veal', 'Pork', 'Poultry']",61.73,14.69,5.39,85.0
870,Pic-Saint-Loup Rouge 2016,4.3,25,34.0,France / Languedoc-Roussillon / Languedoc / Pic-Saint-Loup,Clos Marie,Languedoc-Roussillon Red,13.79454297,,"['Beef', 'Pasta', 'Veal']",65.48,56.22,9.05,66.79
871,Chablis ‘Saint Martin’ 2020,3.9,625,28.99,France / Bourgogne / Chablis,Domaine Laroche,Burgundy Chablis,12.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",40.85,46.29526972,9.05,68.21
872,Chenin de Jardin 2020,3.8,237,7.79,France / Loire Valley,J. Mourat,Loire Chenin Blanc,13.79454297,,"['Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry', 'Mild and soft cheese']",18.29,46.29526972,3.52,85.0
873,Clos de la Maison Pouilly-Fuissé Monopole 2018,4.1,29,34.99,France / Bourgogne / Mâconnais / Pouilly-Fuissé,Manoir du Capucin,Burgundy Mâconnais White,13.79454297,,"['Pasta', 'Vegetarian', 'Cured Meat']",45.36,46.29526972,6.55,39.5
874,Coteau des Girarmes Pouilly-Fumé 2020,4.1,125,21.99,France / Loire Valley / Upper Loire / Pouilly-Fumé,Domaine Roger Pabiot et Fils,Upper Loire White,14.5,100 Sauvignon Blanc,"['Pork', 'Shellfish', 'Spicy food', 'Vegetarian', 'Goat cheese']",23.56,46.29526972,11.25,68.99
875,Haut-Médoc 2013,3.9,50,33.99,France / Bordeaux / Médoc / Haut-Médoc,Château Valentin,Bordeaux Médoc,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",74.84,75.03,5.37,76.56
876,O.V.N.I Rosé 2020,4.2,112,23.0,France / Loire Valley,J. Mourat,,13.79454297,,[],61.73,46.29526972,9.05,53.555
877,Landot Haut-Medoc 2009,4.2,40,38.0,France / Bordeaux / Médoc / Haut-Médoc,Château Caronne Ste. Gemme,Bordeaux Médoc,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",78.01,81.66,2.12,75.13
878,Cuvée Tradition Fronsac 2019,4.1,234,18.99,France / Bordeaux / Libournais / Fronsac,Château du Bergey,Bordeaux Libournais Red,14.5,100 Merlot,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",66.66,40.13,6.88,41.39
879,Les Chasseignes Sancerre Blanc 2020,4.2,52,32.99,France / Loire Valley / Upper Loire / Sancerre,Claude Riffault,Upper Loire White,14.0,100 Sauvignon Blanc,"['Pork', 'Shellfish', 'Spicy food', 'Vegetarian', 'Goat cheese']",21.51,46.29526972,1.08,68.56
880,Brouilly 2017,4.1,223,40.98,France / Beaujolais / Brouilly,Alex Foillard,Beaujolais Red,14.0,Gamay,"['Pasta', 'Veal', 'Pork', 'Poultry']",10.63,13.56,8.33,78.86
881,Saint-Émilion Grand Cru (Grand Cru Classé) 2014,4.1,1522,33.0,France / Bordeaux / Libournais / Saint-Émilion / Saint-Émilion Grand Cru,Château Laroque,Bordeaux Saint-Émilion,14.0,"Merlot, Cabernet Sauvignon, Cabernet Franc","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",72.61,55.9,8.01,53.39
882,Calcaires 2019,4.2,97,29.0,France / Vin de France,Le Clos des Grillons,,13.79454297,,[],61.73,46.29526972,9.05,53.555
883,Côtes de Provence 2021,4.2,33,33.0,France / Provence / Côtes de Provence,Clos Sainte Magdeleine,Provence Rosé,13.79454297,,"['Pork', 'Shellfish', 'Vegetarian', 'Poultry']",28.58,46.29526972,5.51,65.75
884,Marie de Beauregard Chinon 2017,3.8,110,18.99,France / Loire Valley / Middle Loire / Touraine / Chinon,Guy Saget,,13.79454297,,[],61.73,46.29526972,9.05,53.555
885,Carmes de Rieussec Sauternes 2017,4.1,478,38.83,France / Bordeaux / Sauternes,Château Rieussec,Bordeaux Sauternes,14.0,"94 Sémillon, 3 Sauvignon Blanc, 3 Muscadelle","['Fruity desserts', 'Blue cheese']",85.0,46.29526972,85.0,75.59
886,Prestige Rosé 2019,4.0,1895,29.99,France / Provence / Côtes de Provence,Minuty,Provence Rosé,12.5,"70 Grenache, 15 Cinsault, 10 Tibouren, 5 Shiraz/Syrah","['Pork', 'Shellfish', 'Vegetarian', 'Poultry']",27.75,46.29526972,0.44,64.59
887,Confidentiel Gigondas 2015,3.9,54,39.94,France / Rhone Valley / Southern Rhône / Gigondas,Montirius,Southern Rhône Red,13.5,"Grenache, Mourvedre","['Beef', 'Lamb', 'Game (deer, venison)']",63.58,52.28,7.13,53.82
888,Les Tours Beaujolais Villages 2016,4.2,47,26.0,France / Beaujolais / Beaujolais-Villages,Justin Dutraive,Beaujolais Red,13.5,100 Gamay,"['Pasta', 'Veal', 'Pork', 'Poultry']",3.55,6.13,6.39,76.04
889,Margaux 2019,4.2,72,22.65,France / Bordeaux / Médoc / Margaux,Château Paveil de Luze,Bordeaux Margaux,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",62.75,62.61,5.85,70.55
890,Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2019,4.2,653,49.99,France / Bordeaux / Graves / Pessac-Léognan,Château Carbonnieux,Bordeaux White,13.0,100 Sémillon,"['Pork', 'Vegetarian', 'Poultry', 'Appetizers and snacks', 'Lean fish']",63.17,46.29526972,12.92,43.18
891,Lieu-dit Buehl Riesling 2014,3.9,39,29.94,France / Alsace,Schieferkopf,Alsace Riesling,13.79454297,,"['Pork', 'Rich fish (salmon, tuna etc)', 'Spicy food', 'Vegetarian', 'Cured Meat']",49.09,46.29526972,30.45,79.9
892,Lalande-de-Pomerol 2019,4.2,105,33.0,France / Bordeaux / Libournais / Lalande-de-Pomerol,Château Tournefeuille,Bordeaux Pomerol,14.5,"Cabernet Franc, Merlot","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",76.11,54.99,3.52,52.78
893,Bourgogne Clos du Château 2015,4.1,260,34.95,France / Bourgogne,Château de Puligny Montrachet,Burgundy White,12.5,100 Chardonnay,"['Pasta', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",60.82,46.29526972,9.05,50.57
894,Les Cloux Rully Premier Cru 2019,4.2,48,39.99,France / Bourgogne / Côte Chalonnaise / Rully / Rully Premier Cru,Domaine Jaeger-Defaix,Burgundy Côte Chalonnaise White,13.5,100 Chardonnay,"['Pasta', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",44.2,46.29526972,6.85,37.27
