,Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic
216,Reserve Lodi Cabernet Sauvignon 2019,3.9,288,27.99,United States / California / Central Valley / Lodi,Josh Cellars,Californian Cabernet Sauvignon,14.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",79.7,50.15,16.41,43.06
217,The Insider Cabernet Sauvignon 2018,4.1,231,28.0,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Vinum Cellars,Californian Cabernet Sauvignon,13.0,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",83.81,50.16,12.65,42.9
218,Brut Cuvée N.V.,3.9,1671,20.28,United States / California,Decoy,Californian Sparkling,13.5,"49 Pinot Noir, 47 Chardonnay, 4 Pinot Meunier","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",59.24,46.29526972,9.05,49.57
219,Classique Dry Riesling 2019,3.9,362,14.94,United States / New York / Finger Lakes / Seneca Lake,Forge Cellars,,13.79454297,,[],61.73,46.29526972,9.05,53.555
220,Balade Pinot Noir 2021,4.2,50,39.97,United States / California / North Coast / Sonoma County / Russian River Valley,Belle Glos,Californian Pinot Noir,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",52.49,17.82,9.09,52.16
221,Chardonnay - Pinot Noir Brut N.V.,3.9,453,19.99,United States / California / North Coast / Sonoma County / Russian River Valley,Steorra,Californian Sparkling,12.2,"Pinot Noir, Chardonnay","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",56.34,46.29526972,9.05,48.53
222,Alliage Cabernet Sauvignon 2014,4.3,39,27.49,United States / California / Central Coast / San Francisco Bay / Santa Cruz Mountains,Byington Vineyard and Winery,Californian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.03,59.15,7.95,41.69
223,Caton Vineyard Cabernet Sauvignon 2018,4.2,412,24.99,United States / California / North Coast / Sonoma County / Moon Mountain District,Ty Caton Vineyards,Californian Cabernet Sauvignon,15.3,Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,54.48,5.9,43.4
224,Sylviane 2021,4.3,37,37.0,United States / California / North Coast / Napa County / Napa Valley / St. Helena,Ehlers Estate,Californian Rosé,13.79454297,,"['Shellfish', 'Spicy food', 'Appetizers and snacks', 'Fruity desserts', 'Aperitif']",61.73,46.29526972,9.05,53.555
225,Sauvignon Blanc 2021,3.8,273,16.58,United States / California / North Coast / Napa County / Napa Valley / St. Helena,Charles Krug,Californian Sauvignon Blanc,13.0,100 Sauvignon Blanc,"['Shellfish', 'Vegetarian', 'Goat cheese']",42.26,46.29526972,9.05,69.43
226,Brut Rosé Excellence N.V.,3.9,398,26.99,United States / California / North Coast / Mendocino County,Scharffenberger,Californian Sparkling,12.0,"54 Pinot Noir, 46 Chardonnay","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",64.66,46.29526972,9.05,49.31
227,Bourbon Barrel Cabernet Sauvignon 2018,4.1,2244,17.99,United States / California / North Coast / Lake County,Buck Shack,Californian Cabernet Sauvignon,15.9,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",83.62,47.81,12.24,40.85
228,Riverview Vineyard Pinot Noir 2018,3.9,54,36.0,United States / California / Central Coast / Monterey County / Monterey,Metz Road,Californian Pinot Noir,13.5,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",36.05,20.89,8.17,54.66
229,Merlot 2019,3.8,420,14.99,United States / California,Bread & Butter,Californian Merlot,13.5,100 Merlot,"['Beef', 'Lamb', 'Veal']",62.08,31.49,24.79,17.83
230,Olson Estate Vineyard Pinot Noir 2014,3.9,26,34.95,United States / Oregon / Willamette Valley / Dundee Hills,Torii Mor,Oregon Pinot Noir,13.3,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",22.87,15.36,9.05,67.86
231,Russian River Ranches Chardonnay 2021,4.2,57,22.99,United States / California / North Coast / Sonoma County / Sonoma Coast,Sonoma-Cutrer,Californian Chardonnay,13.8,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",85.0,46.29526972,32.6,49.58
232,Pinot Gris 2020,3.9,517,17.99,United States / California,J Vineyards,Californian Pinot Gris,14.0,100 Pinot Gris,"['Pork', 'Spicy food', 'Mushrooms', 'Cured Meat']",42.12,46.29526972,11.52,35.36
233,Alma de Cattleya Red 2018,4.0,43,23.99,United States / California / North Coast / Sonoma County,Cattleya,Californian Red Blend,14.1,"Shiraz/Syrah, Cabernet Sauvignon, Merlot","['Beef', 'Lamb', 'Veal', 'Poultry']",83.01,62.63,3.44,63.55
234,Frenchtown Red 2017,3.9,142,26.0,United States / Washington / Columbia Valley,L'Ecole No 41,Washington State Red Blend,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",66.04,54.83,3.59,63.52
235,Reserve Cabernet Sauvignon 2018,4.2,49,39.94,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Smith & Hook,Californian Cabernet Sauvignon,14.8,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,48.79,19.22,40.63
236,Indian Wells Chardonnay 2020,3.9,203,21.99,United States / Washington / Columbia Valley,Chateau Ste. Michelle,Washington State Chardonnay,13.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",66.47,46.29526972,16.81,55.81
237,Chardonnay 2021,3.8,139,18.14,United States / California / Central Coast / San Luis Obispo County / Paso Robles,DAOU,Californian Chardonnay,14.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",82.05,46.29526972,33.84,47.43
238,Cab 2020,4.1,204,21.99,United States / California / Central Valley / Yolo County / Dunnigan Hills,The Herdsman,Californian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,56.54,1.27,44.73
239,The Investor Red 2019,4.3,187,39.99,United States / California / North Coast / Napa County / Napa Valley,Stags' Leap,Californian Red Blend,14.0,100 Merlot,"['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,51.81,6.04,61.82
240,Skins 2021,4.0,99,24.99,United States / California / Central Coast,Field Recordings,Californian White Blend,12.1,"Riesling, Verdelho, Chenin Blanc, Pinot Gris","['Pasta', 'Pork', 'Shellfish', 'Poultry']",64.92,46.29526972,21.67,30.11
241,Ca Cuvée N.V.,3.9,692,25.99,United States / California,J Vineyards,Californian Sparkling,12.5,100 Chardonnay,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",64.49,46.29526972,9.05,49.82
242,Jack London Vineyard Cabernet Sauvignon 2016,4.0,385,38.99,United States / California / North Coast / Sonoma County / Sonoma Mountain,Kenwood,Californian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,55.54,5.69,44.24
243,Row 48-Cask 3 Cabernet Sauvignon 2019,4.1,55,39.99,United States / California / North Coast / Napa County / Napa Valley / Yountville,Lortum Riché Vineyards,Napa Valley Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Mature and hard cheese', 'Poultry']",78.62,50.21,9.05,53.53
244,Sonoma Coast Chardonnay 2021,4.4,36,38.99,United States / California / North Coast / Sonoma County / Sonoma Coast,Flowers,Californian Chardonnay,13.5,100 Pinot Noir,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",81.44,46.29526972,33.58,49.28
245,Baby Blue Red 2018,4.0,390,26.99,United States / California / North Coast / Sonoma County / Alexander Valley,Blue Rock,Californian Bordeaux Blend,14.3,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,50.85,7.01,61.07
246,Patelin de Tablas 2018,4.0,207,34.0,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Tablas Creek Vineyard,Californian Rhône Blend Red,13.0,"51 Shiraz/Syrah, 31 Grenache, 14 Mourvedre, 4 Counoise","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,58.06,5.62,55.34
247,Reserve Paso Robles Cabernet Sauvignon 2019,3.9,341,17.99,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Josh Cellars,Californian Cabernet Sauvignon,14.0,100 Cabernet Sauvignon,[],61.73,46.29526972,9.05,53.555
248,Merlot 2014,3.8,644,24.99,United States / California / North Coast / Napa County / Napa Valley,Sterling Vineyards,Californian Merlot,13.79454297,,"['Beef', 'Lamb', 'Veal']",67.1,20.64,17.4,12.05
249,Horse Heaven Hills Cabernet Sauvignon 2018,4.0,71,19.21,United States / Washington / Columbia Valley / Horse Heaven Hills,Double Canyon,Washington State Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",66.77,65.23,6.85,64.87
250,Pinot Gris 2018,3.9,985,19.99,United States / Oregon,King Estate,Oregon Pinot Gris,13.5,100 Pinot Gris,"['Pork', 'Spicy food', 'Mushrooms', 'Cured Meat']",40.69,46.29526972,13.17,36.32
251,Grenache - Gamay - Trousseau 2021,4.2,56,29.99,United States / California / Central Coast / Santa Barbara County / Santa Ynez Valley / Ballard Canyon,Stolpman Vineyards,Californian Red Blend,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",75.85,59.67,9.05,66.73
252,Double Black Bourbon Barrel Aged Cabernet Sauvignon (Limited Edition) 2021,4.3,29,13.86,United States / California / Central Valley / Lodi,1924 Wines,Californian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,50.77,13.35,41.99
253,Sauvignon Blanc 2018,4.0,42,21.99,United States / Oregon,King Estate,,13.79454297,,[],61.73,46.29526972,9.05,53.555
254,Lu & Oly Flowerhead Rosé 2021,3.9,27,19.99,United States / Washington / Columbia Valley,Mark Ryan Winery,,13.79454297,,[],61.73,46.29526972,9.05,53.555
255,Two² Red 2018,4.4,426,42.99,United States / California / North Coast / Napa County / Napa Valley,Alpha Omega,Napa Valley Bordeaux Blend,14.8,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.33,46.62,13.75,61.49
256,Jack London Vineyard Cabernet Sauvignon 2018,4.0,64,26.7,United States / California / North Coast / Sonoma County / Sonoma Mountain,Kenwood,Californian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,55.54,5.69,44.24
257,Lu & Oly Flowerhead Red 2019,4.0,33,26.99,United States / Washington / Columbia Valley,Mark Ryan Winery,Washington State Red Blend,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",67.29,54.08,9.05,68.05
258,Sebella Chardonnay 2020,4.1,42,34.99,United States / California / North Coast / Sonoma County,Hanzell,Californian Chardonnay,13.8,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",82.63,46.29526972,28.39,56.13
259,Latitude 45° Pinot Noir 2015,4.1,126,39.99,United States / Oregon / Willamette Valley,Left Coast Estate,Oregon Pinot Noir,13.8,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",27.95,22.66,9.05,64.53
260,Fog’s Reach Pinot Noir 2018,3.9,76,39.99,United States / California / Central Coast / Monterey County / Arroyo Seco,J. Lohr Vineyards & Wines,Californian Pinot Noir,14.5,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",45.81,22.23,10.95,52.93
261,Frenchtown Red 2020,3.9,27,24.99,United States / Washington / Columbia Valley,L'Ecole No 41,Washington State Red Blend,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",66.04,54.83,3.59,63.52
262,Sixth Sense Syrah 2019,3.9,416,16.99,United States / California / Central Valley / Lodi,Michael David Winery,Californian Syrah,15.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",79.91,56.51,11.17,44.41
263,Pinot Noir 2019,3.8,191,20.28,United States / California / North Coast / Sonoma County / Sonoma Coast,Chalk Hill,Californian Pinot Noir,14.1,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",41.81,22.67,6.96,52.71
264,Red (Winemaker's Blend) 2020,3.8,1719,10.16,United States / California,Apothic,Californian Red Blend,13.5,100 Zinfandel,"['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,50.84,23.05,63.27
265,Signature Series Nicole Marie Red Blend 2019,3.9,138,24.99,United States / California / North Coast,Sean Minor,Californian Red Blend,14.5,"Cabernet Sauvignon, Cabernet Franc, Merlot, Sangiovese, Shiraz/Syrah","['Beef', 'Lamb', 'Veal', 'Poultry']",84.17,48.53,8.63,61.58
266,Vogelzang Vineyard Rosé 2021,4.1,44,25.99,United States / California / Central Coast / Santa Barbara County / Happy Canyon of Santa Barbara,Liquid Farm,Californian Rosé,11.5,Mourvedre,"['Shellfish', 'Spicy food', 'Appetizers and snacks', 'Fruity desserts', 'Aperitif']",61.73,46.29526972,9.05,53.555
267,Los Osos Merlot 2018,3.9,1145,18.0,United States / California / Central Coast / San Luis Obispo County / Paso Robles,J. Lohr Vineyards & Wines,Californian Merlot,13.8,100 Merlot,"['Beef', 'Lamb', 'Veal']",67.17,21.07,16.14,14.37
268,Petite Petit 2019,3.8,634,15.99,United States / California / Central Valley / Lodi,Michael David Winery,Californian Red Blend,14.5,100 Petite Sirah,"['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,55.19,12.72,64.03
269,Imaginarium Red 2017,3.9,29,21.99,United States / Washington / Columbia Valley,Forgeron,Washington State Red Blend,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",63.04,52.06,2.21,55.2
270,Blanc de Noirs N.V.,3.8,1796,17.99,United States / New Mexico,Gruet,,13.79454297,,[],61.73,46.29526972,9.05,53.555
271,CA (California) N.V.,4.0,6779,17.99,United States / California,Locations,Californian Red Blend,15.0,100 Tempranillo,[],61.73,46.29526972,9.05,53.555
272,Grenache 2020,4.1,29,29.99,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Sculpterra,,13.79454297,,[],61.73,46.29526972,9.05,53.555
273,Treo Winemaker's Blend 2019,3.9,34,15.78,United States / California,Hess Select,Californian Red Blend,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,49.45,10.34,60.58
274,Alesia Anderson Valley Pinot Noir 2016,3.9,404,39.94,United States / California / North Coast / Mendocino County / Anderson Valley,Rhys Vineyards,Californian Pinot Noir,12.9,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",37.27,21.71,10.39,47.88
275,Unshackled Cabernet Sauvignon 2021,4.2,53,24.56,United States / California,The Prisoner,Californian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",82.44,48.67,12.52,42.09
276,Diamond Collection Cabernet Sauvignon 2019,3.9,2202,14.93,United States / California,Francis Ford Coppola Winery,Californian Cabernet Sauvignon,13.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,50.96,7.13,48.52
277,Columbia Valley Cabernet Sauvignon 2018,4.1,42,19.99,United States / Washington / Columbia Valley,Revelry Vintners,Washington State Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",67.72,61.78,3.79,63.18
278,Hidden Asset Estate Vineyards Red 2017,4.1,101,27.0,United States / California / Central Coast / Santa Barbara County,Lucas & Lewellen,Californian Bordeaux Blend,14.1,Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",81.6,48.64,11.86,57.88
279,Grand Reserve Chardonnay 2018,3.8,652,23.99,United States / California,Kendall-Jackson,Californian Chardonnay,14.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",85.0,46.29526972,34.85,46.49
280,Organically Grown Estate Cabernet Sauvignon 2018,4.0,131,30.0,United States / California / North Coast / Sonoma County / Alexander Valley,Alexander Valley Vineyards,Californian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,50.98,3.37,47.69
281,Evangelho Vineyard Heritage 2020,4.3,37,39.99,United States / California / Central Coast / San Francisco Bay / Contra Costa County,Bedrock Wine Co.,Californian Red Blend,14.5,100 Zinfandel,"['Beef', 'Lamb', 'Veal', 'Poultry']",83.49,53.54,8.27,66.0
282,Chardonnay Santa Barbara County 2021,4.0,134,21.99,United States / California / Central Coast / Santa Barbara County,Au Bon Climat,Californian Chardonnay,13.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",84.46,46.29526972,35.6,48.23
283,Unshackled Rosé 2019,3.9,586,23.49,United States / California,The Prisoner,Californian Rosé,13.5,"Shiraz/Syrah, Pinot Noir, Mourvedre, Grenache","['Shellfish', 'Spicy food', 'Appetizers and snacks', 'Fruity desserts', 'Aperitif']",61.73,46.29526972,9.05,53.555
284,Margarita Vineyard Cabernet Sauvignon 2019,4.1,73,21.99,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Broadside,Californian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,53.08,6.2,44.2
285,Syrah 2019,3.9,72,39.94,United States / California / North Coast / Sonoma County / Sonoma Coast,Arnot-Roberts,Californian Syrah,13.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",72.86,59.61,3.27,51.86
286,Barricia Zinfandel 2013,3.9,133,25.99,United States / California / North Coast / Sonoma County / Sonoma Valley,Ravenswood,Californian Zinfandel,14.9,100 Zinfandel,"['Beef', 'Lamb', 'Poultry']",85.0,31.86,26.92,15.81
287,Merlot 2017,3.8,152,19.99,United States / California,Joel Gott,Californian Merlot,13.9,100 Merlot,"['Beef', 'Lamb', 'Veal']",64.54,19.75,19.05,16.8
288,Vintner's Reserve Cabernet Sauvignon 2019,3.9,604,19.21,United States / California / North Coast / Sonoma County,Kendall-Jackson,Californian Cabernet Sauvignon,14.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,52.7,8.13,44.27
289,Freakshow Cabernet Sauvignon 2018,3.9,2481,24.99,United States / California / Central Valley / Lodi,Michael David Winery,Californian Cabernet Sauvignon,14.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,53.08,9.94,43.43
290,Renegade 2019,3.9,125,18.99,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Ancient Peaks,Californian Red Blend,14.9,"Shiraz/Syrah, Malbec, Petit Verdot","['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,53.53,10.18,62.43
291,Essensia Orange Muscat 2018,4.1,50,23.49,United States / California / Central Valley / Madera,Quady,,13.79454297,,[],61.73,46.29526972,9.05,53.555
292,Ciel du Cheval Vineyard Collaboration Series II 2012,3.9,32,29.99,United States / Washington / Columbia Valley / Yakima Valley / Red Mountain,Force Majeure,Washington State Red Blend,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",64.83,57.45,4.24,65.11
293,Cabernet Sauvignon Lot N.V.,4.1,24698,17.99,United States / California,Bonanza,Californian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",79.51,42.02,21.98,38.75
294,Bear Cub Red 2018,4.1,65,37.99,United States / Washington / Columbia Valley,Pursued by Bear,Washington State Red Blend,14.2,100 Cabernet Sauvignon,"['Beef', 'Pasta', 'Veal', 'Poultry']",73.68,53.34,4.91,59.54
295,Sage Canyon 2019,3.9,74,22.99,United States / California,Neyers,Californian Red Blend,13.6,"Shiraz/Syrah, Grenache, Mourvedre, Carignan","['Beef', 'Lamb', 'Veal', 'Poultry']",82.5,55.73,6.68,61.13
296,Vintage Reserve Chardonnay 2018,3.9,63,16.99,United States / California / Central Coast / Monterey County / Monterey,Fog & Light,Californian Chardonnay,13.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",80.16,46.29526972,31.03,31.86
297,Zinfandel Party Line 2020,4.0,57,24.95,United States / California / North Coast / Napa County / Napa Valley,Robert Biale Vineyards,Californian Zinfandel,13.79454297,,"['Beef', 'Lamb', 'Poultry']",76.99,34.95,28.11,17.94
298,Santa Barbara County Chardonnay 2015,3.8,226,33.99,United States / California / Central Coast / Santa Barbara County,Nielson,Californian Chardonnay,13.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",85.0,46.29526972,34.49,45.52
299,Pinot Noir 2013,3.8,304,31.99,United States / California / Central Coast / Monterey County / Santa Lucia Highlands,Gallo Signature Series,Californian Pinot Noir,14.7,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",44.65,20.38,5.32,54.23
300,Kentucky Derby Cabernet Sauvignon 2019,3.8,32,14.99,United States / California / North Coast / Napa County / Napa Valley,Kendall-Jackson,Napa Valley Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Mature and hard cheese', 'Poultry']",83.91,56.48,16.21,53.51
301,Paso Robles Cabernet Sauvignon 2019,3.9,637,15.99,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Broadside,Californian Cabernet Sauvignon,14.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",83.03,52.94,11.66,44.38
302,HANDS OF TIME Red 2019,4.0,81,35.26,United States / California / North Coast / Napa County / Napa Valley,Stag's Leap Wine Cellars,Californian Red Blend,14.5,"Shiraz/Syrah, Cabernet Sauvignon, Merlot","['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,48.9,8.81,62.12
303,Cabernet Sauvignon James Gang Reserve 2017,4.1,41,27.99,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Tobin James Cellars,Californian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,54.59,4.72,43.73
304,La Brisa Pinot Noir 2020,4.3,28,34.99,United States / California / North Coast / Sonoma County / Sonoma Coast,Walt,Californian Pinot Noir,14.5,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",48.07,19.44,11.56,51.13
305,Paso Robles Zinfandel 2020,4.3,116,36.99,Paso Robles,Ridge Vineyards,Californian Zinfandel,14.5,100 Zinfandel,"['Beef', 'Lamb', 'Poultry']",84.72,30.31,31.56,17.21
306,Paso Robles Cabernet Sauvignon 2020,4.5,4726,39.99,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Austin Hope,Californian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.21,15.59,40.01
307,Santa Maria Valley Pinot Noir 2017,3.8,121,29.94,United States / California / Central Coast / Santa Barbara County / Santa Maria Valley,Foxen,Californian Pinot Noir,13.5,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",42.32,19.02,4.5,56.91
308,Miller Ranch Sauvignon Blanc 2019,4.0,299,27.99,United States / California / North Coast / Napa County / Napa Valley,Silverado Vineyards,Californian Sauvignon Blanc,13.6,100 Sauvignon Blanc,"['Shellfish', 'Vegetarian', 'Goat cheese']",41.7,46.29526972,0.21,69.29
309,Dry Riesling 2021,3.8,341,15.99,United States / Washington / Columbia Valley,Chateau Ste. Michelle,Washington State Riesling,13.0,100 Riesling,"['Pork', 'Shellfish', 'Spicy food', 'Poultry', 'Cured Meat']",41.94,46.29526972,6.89,68.65
310,Dark (Red Blend) 2019,3.8,457,10.16,United States / California,Apothic,Californian Red Blend,13.5,100 Zinfandel,"['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,50.47,16.89,62.97
311,Johanna Cabernet Sauvignon 2019,4.1,147,24.99,United States / California / North Coast / Sonoma County / Knights Valley,St. Clement,Californian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",82.94,54.17,15.18,44.5
312,Pinot Noir,4.1,159937,18.99,United States / California,Meiomi,Californian Pinot Noir,13.7,Pinot Noir,[],61.73,46.29526972,9.05,53.555
313,Chardonnay 2018,3.8,145,18.99,United States / Washington / Columbia Valley,Borne of Fire,Washington State Chardonnay,13.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",64.79,46.29526972,15.23,55.51
314,Sonoma Coast Pinot Noir 2020,3.8,572,18.95,United States / California / North Coast / Sonoma County / Sonoma Coast,Martin Ray,Californian Pinot Noir,13.8,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",39.45,21.49,7.5,51.71
315,Pinot Gris 2021,3.8,239,19.99,United States / Oregon,King Estate,Oregon Pinot Gris,13.5,100 Pinot Gris,"['Pork', 'Spicy food', 'Mushrooms', 'Cured Meat']",40.69,46.29526972,13.17,36.32
316,Mary's Vineyard Sauvignon Blanc 2020,4.1,55,29.99,United States / California / North Coast / Napa County / Napa Valley / Calistoga,Trinchero,Californian Sauvignon Blanc,14.2,100 Sauvignon Blanc,"['Shellfish', 'Vegetarian', 'Goat cheese']",41.07,46.29526972,4.02,65.44
317,Mysteriama 2015,4.1,189,21.99,United States / California / North Coast / Mendocino County / Mendocino,Trinitas,Californian Red Blend,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,49.81,7.49,64.4
318,Brut Rosé N.V.,3.8,1334,16.99,United States / New Mexico,Gruet,,13.79454297,,[],61.73,46.29526972,9.05,53.555
319,Mendocino County Zinfandel 2019,4.0,77,23.0,United States / California / North Coast / Mendocino County,Edmeades,Californian Zinfandel,15.0,100 Zinfandel,"['Beef', 'Lamb', 'Poultry']",85.0,30.63,28.93,12.31
320,Coquille Rouge 2020,4.1,28,22.99,United States / California / Central Coast,Carol Shelton,Californian Red Blend,14.1,"Grenache, Viognier, Mourvedre, Petite Sirah, Alicante Bouschet, Carignan","['Beef', 'Lamb', 'Veal', 'Poultry']",82.15,51.0,6.28,58.78
321,Six Ridges Sauvignon Blanc 2019,3.9,50,24.99,United States / California / North Coast / Sonoma County / Sonoma Coast,Kenwood,Californian Sauvignon Blanc,13.5,100 Sauvignon Blanc,"['Shellfish', 'Vegetarian', 'Goat cheese']",48.7,46.29526972,6.09,68.3
322,Dopp Creek Pinot Noir 2019,4.1,205,34.99,United States / Oregon / Willamette Valley / Chehalem Mountains,Colene Clemens,Oregon Pinot Noir,13.7,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",26.15,23.91,4.93,64.24
323,Cask 11 Cabernet Sauvignon 2019,4.2,26,28.0,United States / California / North Coast / Sonoma County,Dolum Estates,Californian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",61.51,43.0,36.51,37.58
324,Combe Chenin Blanc 2018,4.1,33,34.99,United States / California / Central Coast / Santa Barbara County / Santa Ynez Valley / Ballard Canyon,Stolpman Vineyards,Californian Chenin Blanc,13.79454297,,"['Shellfish', 'Spicy food', 'Lean fish', 'Mild and soft cheese']",34.36,46.29526972,9.08,68.48
